Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.994665	0.0343366	0.183046	0.178592	0.506196	3.76755	0.618328	121.142	0.577778	0.492593	0.451852	0.505556	0.572222	0.333333	0.144444	0.65	0.311111	0.338889	0.6	0.238889	0.183333	0.0555556
All	0.995059	0.0613734	0.314868	0.371473	0.51189	4.31218	0.366409	161.613	0.638889	0.538889	0.538889	0.438889	0.422222	0.438889	0.416667	0.622222	0.3	0.461111	0.544444	0.3	0.277778	0.0222222
All	0.998117	0.0695239	0.484123	0.166612	0.429132	4.12023	0.125917	27.9584	0.803704	0.537037	0.57963	0.161111	0.4	0.561111	0.405556	0.7	0.3	0.355556	0.716667	0.205556	0.161111	0.0444444
All	0.996153	0.0250177	0.476863	0.418127	0.197364	4.68058	0.593546	166.961	0.648148	0.666667	0.692593	0.377778	0.477778	0.494444	0.555556	0.666667	0.255556	0.4	0.505556	0.455556	0.427778	0.0277778
All	0.997314	0.0504674	0.731433	0.602133	0.459074	2.33431	0.21311	114.557	0.635185	0.598148	0.6	0.483333	0.305556	0.538889	0.594444	0.494444	0.388889	0.572222	0.555556	0.405556	0.338889	0.0666667
All	0.997799	0.0394153	0.152237	0.498709	0.703897	1.06815	0.232314	198.719	0.512963	0.518519	0.572222	0.533333	0.311111	0.594444	0.494444	0.683333	0.194444	0.444444	0.638889	0.305556	0.294444	0.0111111
All	0.996278	0.0226754	0.258654	0.297912	0.62909	3.36995	0.714086	78.9069	0.511111	0.372222	0.438889	0.327778	0.561111	0.338889	0.2	0.627778	0.3	0.177778	0.777778	0.177778	0.00555556	0.172222
All	0.998976	0.0391746	0.510868	0.597132	0.527169	1.7862	0.536015	144.076	0.425926	0.483333	0.633333	0.161111	0.388889	0.422222	0.366667	0.844444	0.155556	0.472222	0.727778	0.266667	0.216667	0.05
All	0.998835	0.0533953	0.422172	0.0173132	0.542846	3.96377	0.737267	99.5442	0.32037	0.385185	0.351852	0.416667	0.311111	0.405556	0.277778	0.833333	0.166667	0.161111	0.711111	0.288889	0.0888889	0.2
All	0.99191	0.0185595	0.720973	0.400314	0.0754743	4.58468	0.968254	208.448	0.522222	0.359259	0.442593	0.377778	0.461111	0.338889	0.272222	0.622222	0.316667	0.322222	0.683333	0.233333	0.183333	0.05
All	0.997568	0.0669537	0.726652	0.696383	0.226228	4.33726	0.523596	33.5737	0.362963	0.32963	0.37037	0.283333	0.438889	0.416667	0.188889	0.727778	0.244444	0.0666667	0.816667	0.183333	0	0.183333
All	0.997412	0.0683999	0.0852994	0.708704	0.647366	1.74626	0.976684	184.127	0.57963	0.585185	0.596296	0.45	0.366667	0.494444	0.577778	0.622222	0.227778	0.455556	0.561111	0.4	0.383333	0.0166667
All	0.992191	0.0259546	0.699061	0.718244	0.0855655	2.24848	0.896906	51.4358	0.401852	0.183333	0.290741	0.0666667	0.555556	0.294444	0.0222222	0.805556	0.166667	0.05	0.788889	0.172222	0.111111	0.0611111
All	0.995597	0.0525258	0.0255953	0.453752	0.610102	4.33295	0.821606	116.401	0.624074	0.566667	0.605556	0.4	0.344444	0.511111	0.472222	0.627778	0.294444	0.294444	0.55	0.355556	0.322222	0.0333333
