Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.999011	0.172365	0.0335957	0.00181207	0.0990942	1.76294	0.61127	213.459	0.275926	0.324074	0.309259	0.288889	0.461111	0.233333	0.3	0.422222	0.394444	0.277778	0.622222	0.183333	0.1	0.0833333
All	0.999307	0.042436	0.135057	0.00765773	0.240618	3.87004	0.0271364	201.792	0.444444	0.498148	0.368519	0.327778	0.594444	0.222222	0.327778	0.811111	0.144444	0.35	0.772222	0.0555556	0.0388889	0.0166667
All	0.999762	0.102428	0.592368	0.230324	0.521498	4.40996	0.7485	209.527	0.753704	0.640741	0.401852	0.155556	0.488889	0.383333	0.316667	0.611111	0.361111	0.516667	0.694444	0.255556	0.144444	0.111111
All	0.999731	0.0702578	0.224918	0.110632	0.734038	4.51999	0.951895	215.123	0.818519	0.661111	0.474074	0.238889	0.572222	0.35	0.483333	0.6	0.372222	0.605556	0.633333	0.288889	0.227778	0.0611111
All	0.999276	0.167141	0.329625	0.0992538	0.801253	1.38476	0.623667	215.939	0.588889	0.377778	0.353704	0.266667	0.505556	0.255556	0.311111	0.733333	0.172222	0.344444	0.822222	0.0777778	0.0444444	0.0333333
All	0.999162	0.167957	0.0962312	0.00422357	0.96764	4.53653	0.228402	210.13	0.344444	0.381481	0.35	0.294444	0.466667	0.316667	0.238889	0.711111	0.222222	0.338889	0.755556	0.0611111	0.0388889	0.0222222
All	0.999053	0.0548258	0.566696	0.00936658	0.917228	1.55465	0.235455	212.125	0.407407	0.335185	0.355556	0.188889	0.566667	0.288889	0.211111	0.683333	0.244444	0.211111	0.777778	0.133333	0.05	0.0833333
All	0.99916	0.196789	0.360389	0.0742567	0.416904	0.230094	0.479932	208.919	0.390741	0.331481	0.255556	0.277778	0.438889	0.288889	0.266667	0.6	0.288889	0.355556	0.722222	0.205556	0.05	0.155556
All	0.999669	0.00903376	0.0873144	0.00275903	0.479724	3.60932	0.0132409	203.865	0.816667	0.655556	0.512963	0.316667	0.605556	0.3	0.594444	0.55	0.338889	0.666667	0.833333	0.133333	0.105556	0.0277778
All	0.999185	0.178876	0.217214	0.0372441	0.53707	3.63632	0.869488	211.94	0.42037	0.405556	0.277778	0.238889	0.583333	0.183333	0.25	0.788889	0.138889	0.361111	0.777778	0.0444444	0.0111111	0.0333333
All	0.999267	0.024	0.501973	0.0936081	0.818605	1.98871	0.423864	209.321	0.553704	0.392593	0.335185	0.233333	0.533333	0.25	0.266667	0.838889	0.127778	0.255556	0.866667	0.0722222	0.0222222	0.05
All	0.999454	0.0344753	0.0404705	0.00306076	0.843338	4.31651	0.615311	213.841	0.572222	0.509259	0.42037	0.277778	0.677778	0.266667	0.633333	0.6	0.366667	0.438889	0.738889	0.144444	0.0777778	0.0666667
All	0.999037	0.142102	0.00615817	0.000740661	0.127579	2.72851	0.0388675	207.436	0.431481	0.435185	0.35	0.244444	0.688889	0.227778	0.294444	0.694444	0.222222	0.305556	0.588889	0.255556	0.161111	0.0944444
All	0.999089	0.139496	0.581442	0.156465	0.560658	0.544051	0.657873	215.835	0.340741	0.344444	0.346296	0.194444	0.488889	0.244444	0.266667	0.644444	0.266667	0.227778	0.772222	0.177778	0.0555556	0.122222
All	0.999218	0.0852023	0.19368	0.0844078	0.788566	1.90861	0.554411	205.78	0.422222	0.394444	0.316667	0.244444	0.644444	0.177778	0.305556	0.783333	0.161111	0.377778	0.738889	0.05	0.0111111	0.0388889
All	0.99962	0.188427	0.20676	0.0137241	0.241275	1.07197	0.482297	205.005	0.748148	0.755556	0.572222	0.272222	0.6	0.316667	0.588889	0.516667	0.416667	0.572222	0.583333	0.305556	0.216667	0.0888889
All	0.99935	0.0300385	0.377756	0.0787963	0.941921	4.21173	0.378556	208.264	0.601852	0.475926	0.381481	0.288889	0.516667	0.272222	0.288889	0.783333	0.172222	0.311111	0.866667	0.105556	0.0611111	0.0444444
All	0.999533	0.159306	0.59835	0.225014	0.110256	3.75127	0.362085	201.137	0.666667	0.52037	0.37963	0.283333	0.533333	0.3	0.205556	0.672222	0.316667	0.377778	0.688889	0.266667	0.15	0.116667
All	0.999859	0.0129345	0.228476	0.0442015	0.345842	4.37554	0.826029	215.891	0.898148	0.77963	0.524074	0.172222	0.677778	0.277778	0.688889	0.6	0.333333	0.811111	0.772222	0.205556	0.2	0.00555556
All	0.999104	0.0585894	0.279912	0.0281859	0.933722	3.23512	0.683056	213.311	0.346296	0.346296	0.268519	0.211111	0.527778	0.238889	0.233333	0.75	0.183333	0.305556	0.75	0.1	0.0444444	0.0555556
All	0.999775	0.193956	0.440593	0.0488615	0.210606	3.95649	0.268529	208.623	0.866667	0.777778	0.577778	0.294444	0.55	0.388889	0.622222	0.616667	0.361111	0.761111	0.705556	0.266667	0.216667	0.05
All	0.999683	0.11082	0.180748	0.0827795	0.360643	0.666978	0.401519	200.311	0.67037	0.642593	0.472222	0.327778	0.555556	0.338889	0.461111	0.694444	0.294444	0.483333	0.688889	0.2	0.15	0.05
All	0.99978	0.00478309	0.21601	0.107418	0.377588	3.92145	0.275217	204.153	0.881481	0.651852	0.490741	0.238889	0.611111	0.316667	0.511111	0.55	0.405556	0.633333	0.722222	0.261111	0.244444	0.0166667
All	0.999373	0.0743303	0.201402	0.0176272	0.678709	0.63749	0.533611	207.086	0.461111	0.47037	0.364815	0.283333	0.566667	0.244444	0.361111	0.822222	0.127778	0.355556	0.755556	0.0388889	0.0111111	0.0277778
All	0.999393	0.0158838	0.229725	0.0734948	0.850807	4.66877	0.969997	214.669	0.572222	0.561111	0.359259	0.288889	0.527778	0.266667	0.294444	0.761111	0.205556	0.311111	0.833333	0.116667	0.0777778	0.0388889
All	0.999481	0.138747	0.569161	0.207653	0.533989	0.953087	0.979782	214.325	0.575926	0.461111	0.394444	0.311111	0.544444	0.255556	0.305556	0.711111	0.266667	0.361111	0.85	0.105556	0.0388889	0.0666667
All	0.999183	0.19814	0.25394	0.0652059	0.695299	0.17616	0.887787	203.008	0.372222	0.32963	0.268519	0.311111	0.477778	0.238889	0.322222	0.527778	0.366667	0.405556	0.666667	0.272222	0.0444444	0.227778
All	0.999602	0.134496	0.201687	0.0297213	0.831979	1.24542	0.998595	213.585	0.7	0.698148	0.564815	0.288889	0.622222	0.311111	0.561111	0.594444	0.355556	0.538889	0.605556	0.261111	0.194444	0.0666667
All	0.999412	0.0371312	0.425277	0.0656125	0.484454	3.49335	0.834552	212.448	0.618519	0.511111	0.388889	0.35	0.522222	0.294444	0.305556	0.761111	0.188889	0.333333	0.761111	0.161111	0.0944444	0.0666667
All	0.999563	0.117239	0.475272	0.214575	0.92075	2.90138	0.398995	204.902	0.655556	0.546296	0.412963	0.25	0.5	0.277778	0.222222	0.666667	0.311111	0.422222	0.661111	0.277778	0.15	0.127778
All	0.999302	0.032522	0.515333	0.0846288	0.259262	3.38806	0.221471	209.933	0.562963	0.438889	0.366667	0.316667	0.466667	0.272222	0.25	0.755556	0.183333	0.294444	0.8	0.122222	0.05	0.0722222
All	0.999632	0.0276486	0.33137	0.0351498	0.669993	3.03569	0.514862	210.684	0.798148	0.698148	0.607407	0.272222	0.572222	0.372222	0.4	0.594444	0.35	0.577778	0.655556	0.283333	0.144444	0.138889
All	0.999435	0.118125	0.28541	0.0547816	0.707996	3.01096	0.635964	202.345	0.574074	0.544444	0.407407	0.366667	0.511111	0.288889	0.316667	0.716667	0.266667	0.3	0.861111	0.105556	0.0722222	0.0333333
All	0.999261	0.0782912	0.209483	0.0319541	0.510159	2.83121	0.972193	201.727	0.496296	0.464815	0.324074	0.25	0.594444	0.183333	0.272222	0.833333	0.144444	0.361111	0.794444	0.0222222	0	0.0222222
All	0.999569	0.112439	0.0461626	0.00373785	0.14626	3.835	0.594562	214.796	0.753704	0.590741	0.505556	0.277778	0.638889	0.266667	0.661111	0.705556	0.266667	0.561111	0.755556	0.161111	0.122222	0.0388889
All	0.999559	0.0190965	0.289928	0.00362318	0.447433	0.998401	0.761204	212.354	0.766667	0.648148	0.590741	0.383333	0.572222	0.266667	0.483333	0.516667	0.366667	0.455556	0.505556	0.316667	0.222222	0.0944444
All	0.999404	0.195358	0.248617	0.040471	0.770002	2.03498	0.72583	208.535	0.588889	0.533333	0.409259	0.294444	0.583333	0.25	0.305556	0.755556	0.211111	0.316667	0.85	0.111111	0.0666667	0.0444444
All	0.999595	0.136944	0.486989	0.18064	0.977789	0.332197	0.0223755	212.493	0.559259	0.462963	0.437037	0.294444	0.472222	0.288889	0.333333	0.672222	0.3	0.311111	0.761111	0.15	0.0833333	0.0666667
All	0.999407	0.199432	0.21097	0.0519953	0.431321	3.52856	0.474749	202.917	0.601852	0.531481	0.398148	0.25	0.622222	0.233333	0.3	0.755556	0.188889	0.277778	0.866667	0.0944444	0.0777778	0.0166667
All	0.999443	0.157076	0.482121	0.14634	0.763059	2.01318	0.0530461	206.507	0.616667	0.498148	0.364815	0.288889	0.511111	0.294444	0.233333	0.8	0.177778	0.388889	0.738889	0.194444	0.111111	0.0833333
All	0.999257	0.164348	0.184045	0.077864	0.175416	4.10725	0.337912	213.803	0.487037	0.433333	0.344444	0.277778	0.611111	0.188889	0.3	0.755556	0.194444	0.394444	0.755556	0.05	0.0166667	0.0333333
All	0.999318	0.183465	0.348944	0.01398	0.631572	0.733692	0.805852	201.383	0.55	0.383333	0.355556	0.261111	0.566667	0.25	0.288889	0.794444	0.122222	0.277778	0.8	0.1	0.0611111	0.0388889
All	0.999017	0.0201479	0.388195	0.0779321	0.498891	2.97326	0.819815	205.513	0.4	0.37037	0.294444	0.172222	0.533333	0.233333	0.266667	0.555556	0.294444	0.283333	0.727778	0.172222	0.0388889	0.133333
All	0.999066	0.173313	0.138931	0.0231727	0.591439	0.524112	0.31805	212.309	0.285185	0.325926	0.344444	0.294444	0.516667	0.15	0.355556	0.483333	0.344444	0.383333	0.666667	0.166667	0.00555556	0.161111
All	0.999741	0.0999085	0.196706	0.0725049	0.253797	4.2721	0.547622	200.041	0.825926	0.683333	0.525926	0.255556	0.527778	0.427778	0.477778	0.527778	0.433333	0.7	0.638889	0.288889	0.244444	0.0444444
All	0.999136	0.125881	0.1422	0.0315872	0.366984	2.11997	0.163709	209.503	0.357407	0.398148	0.338889	0.283333	0.472222	0.261111	0.277778	0.716667	0.172222	0.344444	0.727778	0.0777778	0.0388889	0.0388889
All	0.999881	0.169568	0.437741	0.168284	0.012222	0.808117	0.185423	212.563	0.783333	0.744444	0.47963	0.194444	0.522222	0.411111	0.555556	0.65	0.327778	0.638889	0.755556	0.222222	0.183333	0.0388889
All	0.999702	0.144263	0.259838	0.0567056	0.474087	0.725654	0.753038	214.958	0.748148	0.718519	0.5	0.277778	0.583333	0.361111	0.516667	0.611111	0.333333	0.577778	0.666667	0.261111	0.194444	0.0666667
All	0.999572	0.0236046	0.535637	0.0753458	0.314365	0.31974	0.790835	207.174	0.537037	0.405556	0.422222	0.3	0.583333	0.283333	0.327778	0.644444	0.316667	0.361111	0.761111	0.2	0.0833333	0.116667
All	0.999225	0.168813	0.368886	0.0739241	0.282211	1.45818	0.957378	207.561	0.501852	0.396296	0.309259	0.25	0.566667	0.216667	0.283333	0.777778	0.166667	0.366667	0.794444	0.127778	0.0555556	0.0722222
All	0.999254	0.0942044	0.190057	0.0478208	0.301467	1.58565	0.260148	209.02	0.5	0.424074	0.32037	0.255556	0.566667	0.216667	0.272222	0.838889	0.138889	0.416667	0.761111	0.0555556	0.0222222	0.0333333
All	0.999549	0.158102	0.55663	0.199952	0.103902	4.97451	0.927868	210.976	0.609259	0.553704	0.4	0.288889	0.527778	0.288889	0.205556	0.688889	0.3	0.422222	0.683333	0.255556	0.122222	0.133333
All	0.999635	0.00833528	0.547779	0.26473	0.415209	4.58103	0.119961	205.629	0.635185	0.587037	0.414815	0.277778	0.527778	0.311111	0.238889	0.661111	0.316667	0.494444	0.616667	0.316667	0.183333	0.133333
All	0.999233	0.0606567	0.157817	0.0464006	0.436716	0.901738	0.194952	200.583	0.481481	0.424074	0.357407	0.316667	0.594444	0.161111	0.283333	0.705556	0.222222	0.377778	0.772222	0.0555556	0.0222222	0.0333333
All	0.999687	0.119879	0.477547	0.203134	0.345106	2.076	0.541023	206.031	0.694444	0.618519	0.42037	0.305556	0.533333	0.294444	0.305556	0.633333	0.355556	0.461111	0.577778	0.355556	0.194444	0.161111
All	0.999889	0.150409	0.177684	0.0585046	0.810234	3.70496	0.528177	210.85	0.883333	0.796296	0.477778	0.2	0.694444	0.211111	0.6	0.577778	0.366667	0.772222	0.877778	0.105556	0.0944444	0.0111111
All	0.999754	0.0896515	0.116901	0.0325089	0.11872	4.86011	0.535417	204.209	0.903704	0.683333	0.581481	0.294444	0.633333	0.311111	0.627778	0.527778	0.405556	0.783333	0.744444	0.222222	0.211111	0.0111111
All	0.99942	0.187208	0.079218	0.0287326	0.928581	0.0504293	0.234532	203.126	0.388889	0.362963	0.374074	0.338889	0.4	0.383333	0.333333	0.616667	0.288889	0.35	0.555556	0.361111	0.233333	0.127778
All	0.9994	0.0692704	0.366356	0.136882	0.328941	1.35447	0.842569	201.448	0.564815	0.462963	0.398148	0.322222	0.555556	0.222222	0.294444	0.794444	0.172222	0.294444	0.844444	0.1	0.0611111	0.0388889
All	0.999132	0.0962107	0.370998	0.106135	0.553157	4.9853	0.813101	208.366	0.422222	0.388889	0.312963	0.244444	0.566667	0.233333	0.272222	0.688889	0.194444	0.294444	0.822222	0.0833333	0.00555556	0.0777778
All	0.99982	0.136086	0.315061	0.00238638	0.608412	1.20588	0.365793	204.81	0.890741	0.801852	0.518519	0.111111	0.711111	0.25	0.527778	0.583333	0.366667	0.833333	0.8	0.183333	0.161111	0.0222222
All	0.999643	0.0293601	0.571658	0.230023	0.688642	3.10209	0.320356	207.016	0.703704	0.57963	0.451852	0.244444	0.555556	0.3	0.211111	0.611111	0.366667	0.522222	0.577778	0.361111	0.216667	0.144444
All	0.999243	0.0461133	0.393802	0.184216	0.270517	1.86764	0.0770252	215.42	0.496296	0.396296	0.32963	0.244444	0.527778	0.233333	0.277778	0.811111	0.127778	0.277778	0.805556	0.0944444	0.0444444	0.05
All	0.999455	0.044526	0.0246913	0.00673934	0.404694	0.151035	0.875527	208.463	0.251852	0.37037	0.340741	0.211111	0.55	0.288889	0.35	0.605556	0.35	0.261111	0.683333	0.216667	0.133333	0.0833333
All	0.99949	0.127925	0.168518	0.0588257	0.00627241	2.29328	0.981026	201.54	0.548148	0.559259	0.4	0.222222	0.611111	0.322222	0.35	0.605556	0.35	0.322222	0.811111	0.116667	0.1	0.0166667
All	0.999715	0.145136	0.132703	0.0167162	0.337956	3.81129	0.600734	206.595	0.844444	0.709259	0.572222	0.227778	0.683333	0.261111	0.572222	0.538889	0.422222	0.761111	0.827778	0.144444	0.122222	0.0222222
All	0.999473	0.182021	0.428261	0.169046	0.216972	1.9513	0.936666	201.873	0.57963	0.47963	0.390741	0.283333	0.583333	0.238889	0.3	0.744444	0.227778	0.333333	0.738889	0.183333	0.127778	0.0555556
All	0.999058	0.0505061	0.0115408	0.000897623	0.193188	1.83411	0.849706	207.233	0.453704	0.442593	0.351852	0.25	0.805556	0.166667	0.405556	0.611111	0.261111	0.227778	0.644444	0.183333	0.133333	0.05
All	0.999287	0.00117685	0.161557	0.0211785	0.5458	4.70681	0.644902	203.603	0.457407	0.494444	0.337037	0.283333	0.588889	0.227778	0.316667	0.888889	0.105556	0.394444	0.788889	0.0444444	0.0333333	0.0111111
All	0.999247	0.0709658	0.288123	0.0923909	0.317134	4.03873	0.286836	203.426	0.572222	0.407407	0.325926	0.261111	0.616667	0.172222	0.261111	0.777778	0.133333	0.333333	0.838889	0.0888889	0.0444444	0.0444444
All	0.999019	0.118472	0.392615	0.0375206	0.741028	2.72167	0.042115	210.197	0.392593	0.364815	0.309259	0.177778	0.522222	0.25	0.266667	0.716667	0.2	0.261111	0.816667	0.122222	0.0222222	0.1
All	0.999117	0.0685909	0.276053	0.0587473	0.441902	0.947319	0.630243	213.142	0.346296	0.37963	0.296296	0.205556	0.566667	0.194444	0.277778	0.566667	0.255556	0.322222	0.761111	0.1	0.0111111	0.0888889
All	0.999355	0.19765	0.268802	0.0605235	0.333474	0.783379	0.425523	215.564	0.564815	0.466667	0.351852	0.211111	0.55	0.222222	0.311111	0.783333	0.15	0.4	0.816667	0.0611111	0.0277778	0.0333333
All	0.999196	0.0607629	0.415372	0.048915	0.750052	0.576292	0.941079	210.453	0.414815	0.364815	0.348148	0.188889	0.55	0.233333	0.316667	0.711111	0.216667	0.327778	0.788889	0.15	0.0666667	0.0833333
All	0.999199	0.191494	0.445493	0.0611583	0.651366	2.6187	0.0863981	211.197	0.505556	0.381481	0.338889	0.222222	0.561111	0.25	0.266667	0.777778	0.177778	0.288889	0.877778	0.0722222	0.0166667	0.0555556
All	0.999501	0.154549	0.155543	0.0225964	0.158682	0.46967	0.304341	214.61	0.524074	0.483333	0.401852	0.216667	0.572222	0.277778	0.5	0.472222	0.411111	0.394444	0.672222	0.155556	0.0555556	0.1
All	0.999824	0.146183	0.461183	0.0158149	0.353818	2.16001	0.648087	211.558	0.907407	0.777778	0.524074	0.2	0.672222	0.244444	0.627778	0.577778	0.377778	0.805556	0.716667	0.255556	0.205556	0.05
All	0.999709	0.0172374	0.326084	0.079737	0.555874	2.47296	0.704161	202.208	0.790741	0.716667	0.525926	0.294444	0.555556	0.372222	0.466667	0.616667	0.333333	0.688889	0.633333	0.3	0.183333	0.116667
All	0.999552	0.113484	0.186774	0.0401721	0.381207	0.552201	0.103484	213.748	0.538889	0.507407	0.42037	0.244444	0.533333	0.311111	0.461111	0.588889	0.344444	0.394444	0.627778	0.194444	0.133333	0.0611111
All	0.999125	0.190294	0.0173419	0.00401009	0.17718	1.50339	0.709565	203.457	0.42963	0.398148	0.312963	0.255556	0.677778	0.238889	0.394444	0.588889	0.322222	0.294444	0.638889	0.188889	0.105556	0.0833333
All	0.999648	0.00664087	0.0635734	0.0194716	0.947846	2.76477	0.880318	209.197	0.755556	0.666667	0.57037	0.261111	0.605556	0.322222	0.627778	0.65	0.277778	0.7	0.833333	0.127778	0.0722222	0.0555556
All	0.999871	0.149282	0.397125	0.193253	0.093969	1.09523	0.2448	212.745	0.735185	0.705556	0.503704	0.194444	0.55	0.366667	0.461111	0.6	0.388889	0.638889	0.7	0.283333	0.133333	0.15
All	0.999375	0.0494149	0.137238	0.0645896	0.492005	1.11149	0.788212	214.487	0.47037	0.444444	0.357407	0.277778	0.638889	0.194444	0.322222	0.822222	0.144444	0.333333	0.75	0.0944444	0.0222222	0.0722222
