Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.999285	0.435499	0.0622319	0.00051263	0.494152	0.0896361	0.453069	250	0.32963	0.344444	0.387037	0.35	0.455556	0.283333	0.322222	0.55	0.327778	0.311111	0.588889	0.338889	0.183333	0.155556
All	0.999027	0.252959	0.0662264	0.0147001	0.737299	0.0351881	0.303389	250	0.459259	0.396296	0.418519	0.333333	0.427778	0.383333	0.327778	0.544444	0.366667	0.394444	0.511111	0.433333	0.216667	0.216667
All	0.999696	0.443336	0.0986824	0.0490607	0.258398	0.0686897	0.437547	250	0.398148	0.4	0.364815	0.338889	0.511111	0.311111	0.333333	0.616667	0.316667	0.3	0.672222	0.277778	0.155556	0.122222
All	0.99938	0.725522	0.00333148	0.000655001	0.220242	0.0402353	0.464372	250	0.211111	0.262963	0.357407	0.394444	0.577778	0.238889	0.527778	0.655556	0.255556	0.394444	0.622222	0.255556	0.166667	0.0888889
All	0.999291	0.642335	0.0872923	0.0259315	0.395339	0.0470527	0.649853	250	0.385185	0.366667	0.418519	0.344444	0.338889	0.455556	0.283333	0.583333	0.333333	0.416667	0.561111	0.405556	0.2	0.205556
All	0.9996	0.144192	0.00948792	0.00371601	0.0591196	0.044822	0.715048	250	0.327778	0.331481	0.322222	0.266667	0.516667	0.311111	0.344444	0.638889	0.266667	0.238889	0.7	0.211111	0.133333	0.0777778
All	0.999921	0.425252	0.0801149	0.0103359	0.278483	0.0330859	0.353876	250	0.527778	0.485185	0.355556	0.2	0.677778	0.188889	0.611111	0.661111	0.283333	0.288889	0.705556	0.194444	0.183333	0.0111111
All	0.999115	0.166389	0.0572496	0.00862131	0.929648	0.0282197	0.762394	250	0.409259	0.398148	0.375926	0.344444	0.455556	0.344444	0.305556	0.566667	0.338889	0.377778	0.594444	0.388889	0.211111	0.177778
All	0.999668	0.175294	0.0533335	0.00466841	0.595995	0.0800194	0.958028	250	0.32037	0.42037	0.3	0.277778	0.561111	0.327778	0.344444	0.666667	0.277778	0.288889	0.694444	0.194444	0.116667	0.0777778
All	0.999375	0.268202	0.0195463	0.0094912	0.468247	0.00278875	0.413133	250	0.205556	0.364815	0.364815	0.266667	0.411111	0.438889	0.338889	0.466667	0.372222	0.277778	0.466667	0.438889	0.183333	0.255556
All	0.999276	0.409591	0.0367997	0.00253346	0.368625	0.0574707	0.791481	250	0.298148	0.372222	0.388889	0.327778	0.455556	0.333333	0.338889	0.583333	0.305556	0.355556	0.594444	0.322222	0.211111	0.111111
All	0.99914	0.374722	0.0436927	0.0100116	0.593285	0.0291002	0.465789	250	0.353704	0.427778	0.409259	0.272222	0.438889	0.355556	0.283333	0.533333	0.361111	0.322222	0.566667	0.4	0.188889	0.211111
All	0.999829	0.108316	0.0332364	0.0137148	0.335846	0.0643961	0.180914	250	0.442593	0.444444	0.314815	0.177778	0.516667	0.25	0.305556	0.655556	0.311111	0.283333	0.683333	0.205556	0.0666667	0.138889
All	0.999345	0.165073	0.00236641	0.000231679	0.406607	0.0192067	0.201293	250	0.222222	0.268519	0.346296	0.4	0.616667	0.261111	0.483333	0.688889	0.216667	0.35	0.605556	0.3	0.133333	0.166667
All	0.999656	0.515342	0.0970526	0.0186701	0.749418	0.00971075	0.830941	250	0.355556	0.337037	0.346296	0.338889	0.433333	0.427778	0.327778	0.511111	0.411111	0.422222	0.55	0.394444	0.144444	0.25
All	0.999121	0.214837	0.0428632	0.0164624	0.796669	0.0457087	0.449136	250	0.348148	0.366667	0.398148	0.333333	0.466667	0.344444	0.311111	0.566667	0.344444	0.383333	0.577778	0.344444	0.205556	0.138889
All	0.999471	0.680397	0.0153714	0.00213725	0.315704	0.059684	0.0827879	250	0.235185	0.322222	0.344444	0.322222	0.5	0.344444	0.383333	0.561111	0.338889	0.305556	0.533333	0.311111	0.166667	0.144444
All	0.999832	0.184563	0.0856002	0.0112687	0.686781	0.0531651	0.399476	250	0.409259	0.459259	0.335185	0.155556	0.522222	0.216667	0.327778	0.638889	0.35	0.211111	0.655556	0.227778	0.105556	0.122222
All	0.999863	0.556523	0.0672699	0.0314404	0.529699	0.0882343	0.992873	250	0.57963	0.440741	0.35	0.244444	0.494444	0.233333	0.405556	0.616667	0.3	0.288889	0.65	0.188889	0.127778	0.0611111
All	0.99979	0.671437	0.0472677	0.00420583	0.0542013	0.0714673	0.407493	250	0.412963	0.451852	0.266667	0.233333	0.488889	0.266667	0.305556	0.561111	0.394444	0.333333	0.627778	0.233333	0.122222	0.111111
All	0.999957	0.203035	0.0596875	0.00221899	0.41528	0.0831917	0.852627	250	0.862963	0.866667	0.409259	0.183333	0.711111	0.188889	0.644444	0.577778	0.344444	0.355556	0.616667	0.188889	0.188889	0
All	0.999432	0.154658	0.0721689	0.0207355	0.311219	0.0133488	0.141763	250	0.335185	0.387037	0.396296	0.3	0.433333	0.388889	0.194444	0.488889	0.416667	0.4	0.527778	0.455556	0.15	0.305556
All	0.999965	0.322082	0.0191822	0.00873655	0.99615	0.0682732	0.927995	250	0.883333	0.888889	0.394444	0.2	0.716667	0.172222	0.577778	0.588889	0.361111	0.294444	0.655556	0.2	0.2	0
All	0.99933	0.289131	0.0178699	0.0031995	0.0867017	0.0250515	0.757636	250	0.198148	0.359259	0.372222	0.322222	0.444444	0.35	0.361111	0.538889	0.333333	0.277778	0.588889	0.294444	0.2	0.0944444
All	0.999092	0.423039	0.088513	0.0390903	0.418454	0.032044	0.65788	250	0.433333	0.42963	0.394444	0.327778	0.461111	0.338889	0.322222	0.561111	0.383333	0.455556	0.527778	0.45	0.188889	0.261111
All	0.99974	0.212002	0.0469251	0.0184373	0.17477	0.0860915	0.494209	250	0.281481	0.42037	0.344444	0.3	0.561111	0.238889	0.366667	0.661111	0.3	0.366667	0.572222	0.25	0.155556	0.0944444
All	0.999581	0.471406	0.0949677	0.0414106	0.862409	0.0185415	0.348205	250	0.451852	0.374074	0.398148	0.366667	0.383333	0.433333	0.272222	0.6	0.344444	0.444444	0.622222	0.344444	0.155556	0.188889
All	0.99956	0.429538	0.0239958	0.0111586	0.27355	0.0557787	0.31272	250	0.227778	0.355556	0.361111	0.311111	0.388889	0.411111	0.333333	0.638889	0.261111	0.277778	0.6	0.288889	0.188889	0.1
All	0.999402	0.5932	0.024648	0.0121629	0.249113	0.0159651	0.692304	250	0.214815	0.366667	0.333333	0.355556	0.433333	0.405556	0.338889	0.488889	0.355556	0.283333	0.594444	0.322222	0.161111	0.161111
All	0.999461	0.0986837	0.0896172	0.0186452	0.565389	0.00219633	0.169226	250	0.35	0.35	0.355556	0.388889	0.355556	0.516667	0.294444	0.522222	0.388889	0.361111	0.605556	0.366667	0.211111	0.155556
All	0.999272	0.0726812	0.0158812	0.00242791	0.978765	0.085364	0.913549	250	0.257407	0.316667	0.338889	0.35	0.477778	0.344444	0.355556	0.561111	0.305556	0.338889	0.572222	0.266667	0.155556	0.111111
All	0.999641	0.633938	0.0848945	0.037204	0.151287	0.0949434	0.00920692	250	0.331481	0.387037	0.346296	0.322222	0.611111	0.244444	0.322222	0.638889	0.3	0.35	0.655556	0.255556	0.161111	0.0944444
All	0.999976	0.508375	0.00268053	0.000645331	0.899409	0.0752816	0.179262	250	0.890741	0.875926	0.42963	0.2	0.638889	0.233333	0.627778	0.611111	0.311111	0.333333	0.677778	0.205556	0.205556	0
All	0.999856	0.0787696	0.0959347	0.00967392	0.0462614	0.0195727	0.515526	250	0.294444	0.368519	0.224074	0.138889	0.483333	0.255556	0.3	0.683333	0.277778	0.233333	0.733333	0.172222	0.122222	0.05
All	0.999312	0.0961018	0.0295985	0.0100618	0.759581	0.0431284	0.964047	250	0.268519	0.377778	0.366667	0.333333	0.427778	0.361111	0.316667	0.561111	0.344444	0.294444	0.572222	0.333333	0.205556	0.127778
All	0.999012	0.449863	0.0351631	0.00161101	0.0782219	0.0649219	0.343952	250	0.290741	0.390741	0.398148	0.25	0.488889	0.283333	0.316667	0.566667	0.322222	0.311111	0.555556	0.333333	0.211111	0.122222
All	0.999906	0.569457	0.0638906	0.0159147	0.156141	0.0766242	0.148397	250	0.601852	0.448148	0.390741	0.188889	0.722222	0.172222	0.544444	0.616667	0.305556	0.383333	0.705556	0.161111	0.111111	0.05
All	0.999983	0.40403	0.0889095	0.0291536	0.0403689	0.0344627	0.722879	250	0.877778	0.881481	0.418519	0.194444	0.7	0.2	0.6	0.633333	0.316667	0.222222	0.627778	0.205556	0.205556	0
All	0.999368	0.370744	0.027437	0.00622506	0.30174	0.0969402	0.795173	250	0.259259	0.361111	0.364815	0.266667	0.444444	0.311111	0.338889	0.55	0.327778	0.305556	0.594444	0.238889	0.122222	0.116667
All	0.999523	0.0501814	0.0349527	0.00890367	0.667236	0.0926061	0.213158	250	0.281481	0.368519	0.335185	0.277778	0.5	0.311111	0.311111	0.577778	0.355556	0.322222	0.633333	0.25	0.111111	0.138889
All	0.999532	0.510586	0.0402714	0.0112985	0.0443535	0.0975177	0.248626	250	0.298148	0.411111	0.355556	0.305556	0.522222	0.305556	0.283333	0.561111	0.372222	0.288889	0.788889	0.133333	0.0611111	0.0722222
All	0.999007	0.388643	0.0251346	0.00662109	0.558874	0.00632855	0.559106	250	0.225926	0.364815	0.383333	0.305556	0.377778	0.433333	0.327778	0.505556	0.344444	0.255556	0.555556	0.355556	0.166667	0.188889
All	0.99908	0.691176	0.0715847	0.0301818	0.245672	0.00142706	0.54483	250	0.453704	0.461111	0.425926	0.294444	0.466667	0.344444	0.244444	0.477778	0.427778	0.416667	0.588889	0.394444	0.172222	0.222222
All	0.999892	0.555144	0.0593811	0.02566	0.856342	0.0746719	0.776861	250	0.581481	0.409259	0.407407	0.261111	0.611111	0.2	0.411111	0.6	0.3	0.283333	0.7	0.188889	0.138889	0.05
All	0.999906	0.696342	0.0615407	0.0238358	0.169839	0.0237658	0.119179	250	0.442593	0.362963	0.37037	0.188889	0.683333	0.216667	0.488889	0.677778	0.277778	0.277778	0.688889	0.194444	0.122222	0.0722222
All	0.999383	0.742645	0.0360747	0.0168979	0.662679	0.014084	0.948839	250	0.259259	0.401852	0.407407	0.288889	0.472222	0.35	0.283333	0.488889	0.4	0.322222	0.561111	0.405556	0.155556	0.25
All	0.999881	0.210631	0.0266441	0.000367322	0.628229	0.0306061	0.735702	250	0.418519	0.407407	0.324074	0.172222	0.55	0.205556	0.327778	0.616667	0.316667	0.188889	0.738889	0.183333	0.138889	0.0444444
All	0.999689	0.654087	0.0509474	0.0178935	0.649049	0.0870263	0.943085	250	0.248148	0.351852	0.3	0.261111	0.566667	0.316667	0.438889	0.694444	0.261111	0.244444	0.688889	0.233333	0.111111	0.122222
All	0.999761	0.577274	0.0107708	0.00337103	0.22549	0.0541634	0.54678	250	0.307407	0.433333	0.268519	0.266667	0.594444	0.216667	0.3	0.6	0.355556	0.266667	0.611111	0.227778	0.105556	0.122222
All	0.999813	0.325645	0.0793704	0.0265152	0.82039	0.0110319	0.219584	250	0.324074	0.3	0.266667	0.238889	0.5	0.311111	0.344444	0.566667	0.361111	0.272222	0.644444	0.272222	0.166667	0.105556
All	0.999719	0.613043	0.0152862	0.000388659	0.836506	0.0124512	0.936052	250	0.301852	0.381481	0.201852	0.211111	0.644444	0.205556	0.272222	0.6	0.3	0.3	0.622222	0.172222	0.0888889	0.0833333
All	0.999708	0.705253	0.0766434	0.00793039	0.452733	0.0481429	0.272836	250	0.316667	0.387037	0.3	0.288889	0.622222	0.294444	0.344444	0.583333	0.327778	0.272222	0.727778	0.205556	0.144444	0.0611111
All	0.999823	0.676018	0.0743742	0.0117828	0.00204106	0.0414253	0.0216582	250	0.362963	0.387037	0.266667	0.161111	0.55	0.238889	0.355556	0.627778	0.305556	0.266667	0.7	0.2	0.0833333	0.116667
All	0.999783	0.58258	0.0707238	0.0203781	0.708827	0.071936	0.570704	250	0.307407	0.448148	0.298148	0.283333	0.566667	0.211111	0.311111	0.583333	0.377778	0.361111	0.65	0.25	0.133333	0.116667
All	0.999333	0.27873	0.0123332	0.00392836	0.511058	0.0817535	0.996191	250	0.238889	0.303704	0.337037	0.361111	0.422222	0.383333	0.411111	0.583333	0.3	0.361111	0.561111	0.272222	0.205556	0.0666667
All	0.9995	0.0468244	0.0809729	0.0238541	0.724304	0.003971	0.0951745	250	0.387037	0.353704	0.392593	0.305556	0.344444	0.511111	0.311111	0.461111	0.422222	0.422222	0.594444	0.383333	0.116667	0.266667
All	0.999859	0.572029	0.0694047	0.0085506	0.829494	0.00158027	0.774446	250	0.27037	0.390741	0.312963	0.155556	0.522222	0.227778	0.344444	0.666667	0.25	0.2	0.777778	0.144444	0.105556	0.0388889
All	0.999391	0.51818	0.0952133	0.00189515	0.350572	0.0619134	0.480154	250	0.37963	0.366667	0.425926	0.3	0.538889	0.288889	0.327778	0.627778	0.288889	0.327778	0.6	0.344444	0.222222	0.122222
All	0.999661	0.432547	0.0446649	0.00483918	0.6146	0.0367304	0.52012	250	0.307407	0.333333	0.264815	0.311111	0.483333	0.344444	0.272222	0.594444	0.333333	0.288889	0.655556	0.238889	0.127778	0.111111
All	0.999352	0.521829	0.00189806	0.000718513	0.496874	0.00536663	0.114993	250	0.194444	0.261111	0.366667	0.4	0.6	0.238889	0.5	0.661111	0.227778	0.394444	0.594444	0.3	0.144444	0.155556
All	0.999063	0.689042	0.0440991	0.00324188	0.0677379	0.0601129	0.608677	250	0.333333	0.366667	0.412963	0.316667	0.483333	0.288889	0.272222	0.594444	0.288889	0.322222	0.627778	0.272222	0.15	0.122222
All	0.999426	0.498337	0.0678234	0.00429236	0.48942	0.0664286	0.553721	250	0.361111	0.325926	0.409259	0.322222	0.516667	0.322222	0.316667	0.55	0.333333	0.344444	0.572222	0.355556	0.222222	0.133333
All	0.999793	0.596968	0.0218455	0.00939408	0.310444	0.0823932	0.678059	250	0.340741	0.455556	0.311111	0.311111	0.588889	0.205556	0.361111	0.627778	0.333333	0.316667	0.638889	0.255556	0.116667	0.138889
All	0.99936	0.191656	0.0455407	0.0140797	0.784914	0.0499256	0.564273	250	0.305556	0.357407	0.396296	0.344444	0.427778	0.377778	0.288889	0.538889	0.366667	0.361111	0.588889	0.338889	0.211111	0.127778
All	0.999869	0.457863	0.0845046	0.0124227	0.103636	0.0301744	0.813053	250	0.35	0.418519	0.316667	0.177778	0.472222	0.25	0.383333	0.638889	0.277778	0.183333	0.772222	0.172222	0.122222	0.05
All	0.999413	0.0599059	0.0688649	0.00182686	0.77723	0.0486533	0.697086	250	0.390741	0.387037	0.416667	0.316667	0.516667	0.283333	0.305556	0.583333	0.327778	0.355556	0.577778	0.355556	0.183333	0.172222
All	0.999265	0.378346	0.0633598	0.0216693	0.96357	0.0780646	0.668077	250	0.305556	0.372222	0.407407	0.366667	0.511111	0.272222	0.344444	0.577778	0.333333	0.372222	0.605556	0.305556	0.177778	0.127778
All	0.999989	0.565842	0.0652751	0.0170653	0.534673	0.0921088	0.423788	250	0.87963	0.877778	0.416667	0.183333	0.661111	0.211111	0.65	0.633333	0.322222	0.427778	0.733333	0.161111	0.15	0.0111111
All	0.999038	0.704236	0.00902826	0.000595665	0.374286	0.0199837	0.889386	250	0.168519	0.274074	0.294444	0.45	0.455556	0.372222	0.433333	0.638889	0.238889	0.316667	0.566667	0.316667	0.183333	0.133333
All	0.99942	0.0119755	0.0577734	0.0199027	0.651684	0.0312795	0.374829	250	0.283333	0.359259	0.394444	0.305556	0.422222	0.388889	0.261111	0.516667	0.377778	0.388889	0.516667	0.455556	0.238889	0.216667
All	0.999204	0.132537	0.0818128	0.0395558	0.133111	0.0520035	0.653726	250	0.448148	0.4	0.414815	0.322222	0.455556	0.311111	0.294444	0.55	0.372222	0.411111	0.55	0.388889	0.233333	0.155556
All	0.999043	0.0552919	0.0911782	0.0141888	0.106622	0.0807287	0.588301	250	0.398148	0.37037	0.396296	0.316667	0.483333	0.255556	0.327778	0.588889	0.3	0.361111	0.566667	0.366667	0.188889	0.177778
All	0.999129	0.580948	0.0945479	0.0253556	0.937566	0.0759783	0.289992	250	0.325926	0.37963	0.377778	0.383333	0.422222	0.333333	0.355556	0.588889	0.311111	0.355556	0.577778	0.35	0.183333	0.166667
All	0.999645	0.738501	0.0734022	0.033044	0.281698	0.0350333	0.578061	250	0.337037	0.401852	0.392593	0.277778	0.461111	0.361111	0.277778	0.494444	0.411111	0.394444	0.6	0.394444	0.172222	0.222222
All	0.999049	0.137475	0.0389068	0.0156527	0.980375	0.035751	0.700775	250	0.322222	0.37037	0.392593	0.327778	0.472222	0.372222	0.305556	0.577778	0.322222	0.305556	0.583333	0.361111	0.188889	0.172222
All	0.999578	0.474817	0.0432914	0.0111466	0.887962	0.0475656	0.367034	250	0.294444	0.32037	0.390741	0.277778	0.45	0.344444	0.272222	0.583333	0.322222	0.366667	0.622222	0.316667	0.188889	0.127778
All	0.999635	0.300398	0.0134189	0.00210381	0.450499	0.0848284	0.12368	250	0.37963	0.496296	0.325926	0.244444	0.577778	0.261111	0.322222	0.594444	0.355556	0.272222	0.711111	0.177778	0.116667	0.0611111
All	0.999305	0.110582	0.0269871	0.00314969	0.386036	0.079123	0.826459	250	0.262963	0.335185	0.383333	0.283333	0.494444	0.322222	0.344444	0.611111	0.283333	0.277778	0.605556	0.3	0.188889	0.111111
All	0.999927	0.342529	0.0141075	0.00628654	0.482705	0.072993	0.0882594	250	0.703704	0.631481	0.405556	0.2	0.705556	0.15	0.666667	0.55	0.377778	0.316667	0.705556	0.155556	0.15	0.00555556
All	0.999108	0.00209221	0.0109245	0.00524995	0.019629	0.0213523	0.840454	250	0.177778	0.296296	0.305556	0.388889	0.35	0.45	0.411111	0.594444	0.305556	0.294444	0.466667	0.4	0.25	0.15
All	0.999624	0.115703	0.075821	0.015149	0.38274	0.0712753	0.135538	250	0.348148	0.385185	0.318519	0.4	0.505556	0.322222	0.294444	0.638889	0.294444	0.35	0.694444	0.222222	0.122222	0.1
All	0.999454	0.220642	0.0553289	0.0131053	0.79218	0.015772	0.0105281	250	0.292593	0.333333	0.381481	0.316667	0.45	0.377778	0.272222	0.416667	0.461111	0.35	0.494444	0.483333	0.2	0.283333
All	0.999484	0.415063	0.0686184	7.97611e-05	0.906056	0.0397232	0.208518	250	0.387037	0.37037	0.359259	0.305556	0.572222	0.283333	0.338889	0.666667	0.266667	0.327778	0.594444	0.361111	0.194444	0.166667
All	0.99928	0.439602	0.00674499	0.0019674	0.213782	0.0206034	0.108695	250	0.161111	0.264815	0.325926	0.461111	0.5	0.35	0.438889	0.633333	0.261111	0.327778	0.594444	0.294444	0.188889	0.105556
All	0.999077	0.120643	0.0568951	0.0272986	0.804874	0.0670146	0.932358	250	0.35	0.381481	0.398148	0.338889	0.466667	0.283333	0.35	0.616667	0.294444	0.333333	0.588889	0.333333	0.172222	0.161111
All	0.99978	0.172548	0.048222	0.0147876	0.576351	0.0209893	0.478834	250	0.25	0.355556	0.244444	0.266667	0.538889	0.311111	0.311111	0.55	0.333333	0.266667	0.683333	0.233333	0.144444	0.0888889
All	0.999488	0.468441	0.0563059	0.0260126	0.881972	0.0092544	0.0762378	250	0.338889	0.37963	0.372222	0.266667	0.411111	0.427778	0.288889	0.494444	0.405556	0.322222	0.527778	0.461111	0.188889	0.272222
All	0.999144	0.452099	0.0917025	0.0412344	0.954015	0.00728899	0.227091	250	0.409259	0.374074	0.362963	0.333333	0.394444	0.416667	0.344444	0.588889	0.366667	0.388889	0.605556	0.366667	0.177778	0.188889
All	0.999111	0.697637	0.0303821	0.00119422	0.571733	0.0591089	0.78509	250	0.259259	0.377778	0.390741	0.311111	0.483333	0.305556	0.305556	0.627778	0.305556	0.333333	0.566667	0.344444	0.188889	0.155556
All	0.999768	0.317598	0.0214466	0.00357223	0.237951	0.046747	0.283759	250	0.275926	0.464815	0.262963	0.2	0.516667	0.266667	0.372222	0.566667	0.361111	0.272222	0.572222	0.272222	0.116667	0.155556
All	0.999059	0.709362	0.00392458	0.00139142	0.91633	0.00687858	0.903103	250	0.162963	0.262963	0.238889	0.483333	0.588889	0.227778	0.505556	0.661111	0.222222	0.288889	0.6	0.3	0.155556	0.144444
All	0.999554	0.152954	0.0608568	0.0157544	0.0222474	0.0846046	0.157198	250	0.312963	0.366667	0.37037	0.305556	0.516667	0.272222	0.272222	0.561111	0.333333	0.322222	0.666667	0.222222	0.127778	0.0944444
All	0.999941	0.490203	0.0933223	0.00742317	0.955281	0.0635163	0.880716	250	0.848148	0.868519	0.398148	0.211111	0.75	0.183333	0.627778	0.605556	0.344444	0.3	0.705556	0.183333	0.183333	0
All	0.999325	0.266222	0.0289659	0.00502985	0.53922	0.0242154	0.970911	250	0.244444	0.412963	0.392593	0.294444	0.444444	0.35	0.3	0.505556	0.327778	0.272222	0.527778	0.411111	0.183333	0.227778
All	0.999529	0.0945535	0.0494543	0.0156262	0.428089	0.0699311	0.76762	250	0.3	0.364815	0.362963	0.322222	0.455556	0.327778	0.3	0.594444	0.305556	0.327778	0.661111	0.266667	0.172222	0.0944444
All	0.999774	0.54383	0.0833148	0.0317548	0.509135	0.0180867	0.503803	250	0.351852	0.307407	0.314815	0.327778	0.527778	0.361111	0.377778	0.538889	0.4	0.3	0.65	0.283333	0.122222	0.161111
All	0.999554	0.0276341	0.0061987	0.000771219	0.465238	0.0740837	0.848244	250	0.364815	0.355556	0.340741	0.338889	0.511111	0.277778	0.338889	0.611111	0.322222	0.316667	0.661111	0.244444	0.133333	0.111111
