Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.999955	0.00431055	0.736922	0.356596	0.255035	1.43526	0.880201	215.33	0.777778	0.598148	0.533333	0.388889	0.544444	0.438889	0.438889	0.688889	0.311111	0.433333	0.666667	0.133333	0.0777778	0.0555556
All	0.999832	0.137151	0.470246	0.284547	0.69048	3.1177	0.579964	200.008	0.738889	0.511111	0.372222	0.238889	0.477778	0.288889	0.216667	0.783333	0.166667	0.261111	0.727778	0.138889	0.138889	0
All	0.999905	0.0769598	0.178406	0.175253	0.620296	4.13439	0.636345	206.948	0.814815	0.67963	0.559259	0.288889	0.533333	0.444444	0.261111	0.722222	0.244444	0.533333	0.694444	0.272222	0.211111	0.0611111
All	0.999939	0.0187286	0.0278094	0.011378	0.866881	2.09952	0.362143	211.413	0.894444	0.853704	0.624074	0.65	0.272222	0.727778	0.738889	0.816667	0.183333	0.722222	0.85	0.15	0.0777778	0.0722222
All	0.999963	0.176846	0.618525	0.0617642	0.348806	0.0725602	0.483844	204.815	0.633333	0.466667	0.403704	0.283333	0.533333	0.444444	0.316667	0.738889	0.2	0.472222	0.6	0.394444	0.3	0.0944444
All	0.999827	0.00509887	0.184442	0.137008	0.0126089	1.02336	0.16248	207.265	0.62963	0.55	0.374074	0.255556	0.627778	0.222222	0.233333	0.727778	0.138889	0.338889	0.811111	0	0	0
All	0.999817	0.191776	0.657151	0.648083	0.989589	1.54495	0.0687178	208.814	0.661111	0.47037	0.355556	0.255556	0.561111	0.233333	0.233333	0.672222	0.205556	0.25	0.672222	0.233333	0.188889	0.0444444
All	0.999911	0.11879	0.0621712	0.0570806	0.139909	4.91947	0.519936	201.143	0.862963	0.785185	0.524074	0.333333	0.372222	0.622222	0.533333	0.772222	0.155556	0.538889	0.738889	0.222222	0.183333	0.0388889
All	0.999904	0.00332746	0.60378	0.285152	0.248403	3.64209	0.715102	202.765	0.82963	0.709259	0.544444	0.222222	0.566667	0.377778	0.272222	0.683333	0.305556	0.461111	0.605556	0.355556	0.305556	0.05
All	0.999912	0.0418936	0.731077	0.180274	0.548368	4.68775	0.0701199	207.372	0.675926	0.67037	0.616667	0.166667	0.483333	0.477778	0.305556	0.672222	0.305556	0.566667	0.677778	0.283333	0.216667	0.0666667
All	0.999949	0.00612894	0.527398	0.0770567	0.754103	2.3498	0.709101	202.48	0.896296	0.831481	0.677778	0.583333	0.177778	0.816667	0.527778	0.705556	0.261111	0.694444	0.9	0.0888889	0.0833333	0.00555556
All	0.999856	0.199492	0.611092	0.504772	0.710034	0.824606	0.979683	208.047	0.646296	0.527778	0.42963	0.244444	0.5	0.322222	0.294444	0.744444	0.161111	0.311111	0.705556	0.177778	0.155556	0.0222222
All	0.999857	0.00900054	0.204761	0.161456	0.643288	0.347661	0.0913453	215.058	0.516667	0.505556	0.314815	0.255556	0.683333	0.183333	0.183333	0.822222	0.0444444	0.438889	0.727778	0.0222222	0.00555556	0.0166667
All	0.999814	0.0925221	0.494882	0.214901	0.876554	1.48515	0.69135	208.499	0.725926	0.509259	0.368519	0.233333	0.494444	0.294444	0.183333	0.783333	0.161111	0.311111	0.844444	0.05	0.05	0
All	0.999878	0.0534194	0.213142	0.00534436	0.770201	3.93643	0.922111	215.574	0.944444	0.844444	0.722222	0.566667	0.583333	0.344444	0.488889	0.516667	0.433333	0.438889	0.488889	0.333333	0.333333	0
All	0.9998	0.161354	0.488998	0.280227	0.973242	2.67758	0.329802	215.672	0.603704	0.5	0.353704	0.222222	0.511111	0.277778	0.194444	0.838889	0.138889	0.238889	0.861111	0.0888889	0.0777778	0.0111111
All	0.99986	0.165124	0.106028	0.0483165	0.44597	0.251526	0.240177	206.442	0.337037	0.55	0.37963	0.288889	0.711111	0.122222	0.2	0.755556	0.138889	0.477778	0.622222	0.172222	0.0333333	0.138889
All	0.999972	0.126891	0.557239	0.532457	0.587803	2.41164	0.0582127	204.204	0.461111	0.562963	0.451852	0.611111	0.111111	0.888889	0.755556	0.727778	0.272222	0.338889	0.688889	0.166667	0	0.166667
All	0.999829	0.105521	0.625765	0.497624	0.803589	0.109071	0.964488	212.15	0.283333	0.387037	0.294444	0.233333	0.388889	0.494444	0.166667	0.761111	0.233333	0.322222	0.561111	0.438889	0.0944444	0.344444
All	0.999937	0.0664958	0.486119	0.115234	0.870171	3.67985	0.210469	212.985	0.885185	0.822222	0.703704	0.338889	0.322222	0.666667	0.4	0.761111	0.238889	0.627778	0.661111	0.294444	0.244444	0.05
All	0.999874	0.012809	0.726489	0.175416	0.511484	1.2137	0.566941	211.332	0.840741	0.574074	0.466667	0.211111	0.572222	0.316667	0.288889	0.688889	0.283333	0.366667	0.683333	0.205556	0.155556	0.05
All	0.999823	0.109566	0.58277	0.146348	0.555019	4.19537	0.640147	202.582	0.792593	0.587037	0.374074	0.266667	0.438889	0.272222	0.255556	0.805556	0.122222	0.305556	0.722222	0.161111	0.133333	0.0277778
All	0.99981	0.101295	0.51931	0.371876	0.699546	1.82609	0.548122	202.672	0.574074	0.446296	0.355556	0.255556	0.466667	0.3	0.222222	0.805556	0.105556	0.222222	0.805556	0.0944444	0.0777778	0.0166667
All	0.999885	0.0858328	0.411374	0.185099	0.174867	0.284265	0.159231	213.16	0.701852	0.544444	0.394444	0.255556	0.6	0.255556	0.222222	0.75	0.172222	0.383333	0.783333	0.0777778	0.05	0.0277778
All	0.99982	0.00827318	0.0413447	0.0289526	0.98351	1.38581	0.570743	212.02	0.575926	0.648148	0.462963	0.216667	0.594444	0.311111	0.294444	0.816667	0.0555556	0.5	0.577778	0.233333	0.188889	0.0444444
All	0.999848	0.163749	0.350825	0.266197	0.729913	0.376749	0.793059	207.452	0.601852	0.464815	0.361111	0.216667	0.605556	0.238889	0.205556	0.805556	0.105556	0.327778	0.727778	0.0944444	0.0611111	0.0333333
All	0.999898	0.168567	0.461387	0.0534165	0.560613	1.71057	0.562136	214.354	0.887037	0.735185	0.653704	0.266667	0.45	0.455556	0.35	0.761111	0.222222	0.516667	0.588889	0.372222	0.305556	0.0666667
All	0.999961	0.0713164	0.24922	0.0394277	0.583672	1.85685	0.665641	205.305	0.92963	0.890741	0.688889	0.638889	0.116667	0.883333	0.85	0.744444	0.255556	0.761111	0.888889	0.111111	0	0.111111
All	0.999921	0.147485	0.593337	0.550183	0.956769	0.30213	0.282898	212.925	0.642593	0.57963	0.433333	0.177778	0.6	0.266667	0.327778	0.755556	0.172222	0.3	0.716667	0.255556	0.222222	0.0333333
All	0.999879	0.0336033	0.269244	0.0705408	0.272738	0.693028	0.341306	209.812	0.8	0.622222	0.538889	0.277778	0.444444	0.394444	0.255556	0.694444	0.2	0.366667	0.694444	0.2	0.177778	0.0222222
All	0.999934	0.117518	0.565942	0.290798	0.535413	3.14954	0.0329766	210.732	0.875926	0.618519	0.642593	0.244444	0.577778	0.411111	0.472222	0.777778	0.188889	0.527778	0.622222	0.305556	0.244444	0.0611111
All	0.999802	0.0518655	0.596569	0.450268	0.133206	2.12096	0.110956	207.953	0.544444	0.444444	0.331481	0.277778	0.522222	0.222222	0.222222	0.816667	0.122222	0.233333	0.783333	0.15	0.138889	0.0111111
All	0.999819	0.077732	0.424238	0.129669	0.928092	4.77576	0.435725	208.721	0.8	0.559259	0.368519	0.266667	0.433333	0.316667	0.227778	0.844444	0.0777778	0.355556	0.833333	0.111111	0.0833333	0.0277778
All	0.999804	0.0139194	0.0256817	0.00211899	0.390317	3.32832	0.145867	205.834	0.494444	0.637037	0.516667	0.488889	0.577778	0.372222	0.383333	0.611111	0.161111	0.427778	0.738889	0.188889	0.161111	0.0277778
All	0.999839	0.180378	0.498064	0.231783	0.609387	0.657317	0.758269	201.557	0.727778	0.5	0.387037	0.25	0.511111	0.294444	0.233333	0.838889	0.0611111	0.305556	0.777778	0.0777778	0.0611111	0.0166667
All	0.999943	0.129011	0.328995	0.132428	0.402955	4.27357	0.524924	206.058	0.911111	0.768519	0.7	0.438889	0.266667	0.722222	0.45	0.75	0.244444	0.627778	0.683333	0.283333	0.15	0.133333
All	0.99982	0.0731023	0.336841	0.294174	0.94339	4.0297	0.446307	213.996	0.651852	0.461111	0.372222	0.272222	0.516667	0.255556	0.166667	0.827778	0.116667	0.294444	0.805556	0.0833333	0.0777778	0.00555556
All	0.999844	0.0829951	0.637665	0.0369651	0.68583	3.8768	0.721042	201.635	0.855556	0.588889	0.488889	0.244444	0.444444	0.338889	0.316667	0.766667	0.183333	0.355556	0.594444	0.3	0.255556	0.0444444
All	0.999946	0.14984	0.16592	0.138669	0.377747	4.23646	0.261614	201.938	0.946296	0.857407	0.775926	0.444444	0.227778	0.766667	0.577778	0.727778	0.244444	0.561111	0.8	0.188889	0.0444444	0.144444
All	0.999872	0.158715	0.288773	0.0302082	0.654127	2.79527	0.998365	214.584	0.894444	0.725926	0.635185	0.383333	0.388889	0.383333	0.272222	0.755556	0.222222	0.394444	0.438889	0.366667	0.333333	0.0333333
All	0.999911	0.0758538	0.281663	0.137231	0.177827	1.92463	0.352766	210.237	0.916667	0.696296	0.594444	0.172222	0.455556	0.511111	0.305556	0.722222	0.266667	0.494444	0.666667	0.311111	0.227778	0.0833333
All	0.999846	0.0353613	0.161703	0.111564	0.0652299	2.21919	0.796396	212.773	0.77037	0.566667	0.481481	0.305556	0.527778	0.255556	0.188889	0.8	0.138889	0.405556	0.622222	0.161111	0.133333	0.0277778
All	0.999939	0.0625665	0.572022	0.457324	0.807073	2.9282	0.981307	203.112	0.67963	0.47963	0.562963	0.216667	0.527778	0.427778	0.466667	0.744444	0.211111	0.422222	0.744444	0.194444	0.183333	0.0111111
All	0.999916	0.0414111	0.101729	0.0619663	0.23159	2.13466	0.388017	200.403	0.840741	0.725926	0.55	0.344444	0.288889	0.711111	0.494444	0.838889	0.133333	0.533333	0.588889	0.4	0.322222	0.0777778
All	0.99998	0.103747	0.379955	0.142445	0.393575	1.09953	0.842058	204.606	0.937037	0.825926	0.683333	0.605556	0.1	0.9	0.833333	0.755556	0.244444	0.772222	0.966667	0.0333333	0.0333333	0
All	0.999884	0.0693536	0.660813	0.124364	0.227529	4.57932	0.134746	202.276	0.892593	0.637037	0.562963	0.216667	0.627778	0.333333	0.311111	0.666667	0.311111	0.405556	0.644444	0.277778	0.255556	0.0222222
All	0.999824	0.0938371	0.0603416	0.047139	0.24152	3.27483	0.377029	214.526	0.561111	0.618519	0.485185	0.194444	0.488889	0.383333	0.166667	0.838889	0.133333	0.405556	0.733333	0.177778	0.15	0.0277778
All	0.999917	0.183346	0.545197	0.0907921	0.861416	2.71597	0.645988	206.2	0.940741	0.733333	0.590741	0.183333	0.288889	0.705556	0.361111	0.761111	0.227778	0.577778	0.533333	0.422222	0.316667	0.105556
All	0.999882	0.123341	0.0158183	0.00874719	0.718887	2.65723	0.730066	201.894	0.857407	0.777778	0.574074	0.533333	0.377778	0.622222	0.55	0.633333	0.283333	0.561111	0.805556	0.138889	0.133333	0.00555556
All	0.999972	0.0227478	0.364083	0.058103	0.670897	4.08097	0.184869	215.445	0.924074	0.885185	0.638889	0.616667	0.116667	0.883333	0.827778	0.827778	0.172222	0.827778	0.827778	0.172222	0.172222	0
All	0.999897	0.0469769	0.704248	0.189294	0.785527	3.01446	0.900948	200.242	0.738889	0.674074	0.583333	0.127778	0.555556	0.411111	0.233333	0.633333	0.35	0.494444	0.705556	0.216667	0.177778	0.0388889
All	0.999959	0.115876	0.0882664	0.0878877	0.374512	4.96805	0.531966	212.35	0.931481	0.835185	0.727778	0.633333	0.15	0.811111	0.572222	0.694444	0.305556	0.75	0.838889	0.161111	0.00555556	0.155556
All	0.999875	0.185234	0.652151	0.181939	0.799377	2.95459	0.600879	206.961	0.862963	0.62037	0.455556	0.155556	0.572222	0.355556	0.261111	0.688889	0.294444	0.394444	0.711111	0.188889	0.177778	0.0111111
All	0.999952	0.0947933	0.58554	0.0784759	0.099346	4.05379	0.651495	215.392	0.912963	0.883333	0.690741	0.594444	0.15	0.85	0.622222	0.727778	0.261111	0.644444	0.922222	0.0777778	0.0722222	0.00555556
All	0.999887	0.120606	0.394434	0.24964	0.363649	0.616327	0.595887	215.776	0.712963	0.537037	0.468519	0.338889	0.45	0.316667	0.233333	0.755556	0.2	0.322222	0.772222	0.122222	0.111111	0.0111111
All	0.999895	0.00102776	0.238554	0.0120959	0.720433	3.15833	0.767922	215.187	0.953704	0.812963	0.592593	0.455556	0.488889	0.366667	0.583333	0.738889	0.255556	0.633333	0.577778	0.388889	0.377778	0.0111111
All	0.999961	0.125075	0.00536028	0.00279942	0.9965	1.17873	0.989643	201.432	0.874074	0.87037	0.737037	0.561111	0.0833333	0.916667	0.816667	0.8	0.2	0.694444	0.95	0.05	0.0111111	0.0388889
All	0.999909	0.16941	0.143335	0.139357	0.340801	2.05658	0.3167	206.646	0.842593	0.67963	0.527778	0.216667	0.577778	0.405556	0.283333	0.711111	0.261111	0.433333	0.661111	0.272222	0.2	0.0722222
All	0.999808	0.0443805	0.378993	0.125403	0.711479	3.43769	0.17805	208.914	0.742593	0.488889	0.381481	0.255556	0.516667	0.277778	0.238889	0.783333	0.161111	0.322222	0.811111	0.0944444	0.0777778	0.0166667
All	0.999848	0.0246122	0.0660407	0.0487544	0.827659	0.648382	0.0611064	204.784	0.596296	0.625926	0.483333	0.244444	0.611111	0.333333	0.311111	0.877778	0.0944444	0.438889	0.666667	0.144444	0.0944444	0.05
All	0.999864	0.0496998	0.264329	0.207577	0.384134	3.17881	0.469043	207.524	0.785185	0.568519	0.47963	0.272222	0.538889	0.327778	0.216667	0.738889	0.244444	0.344444	0.694444	0.161111	0.161111	0
All	0.999862	0.0175392	0.479692	0.258133	0.278152	0.729765	0.850307	206.336	0.772222	0.566667	0.412963	0.266667	0.5	0.305556	0.222222	0.816667	0.138889	0.327778	0.805556	0.0777778	0.0777778	0
All	0.999968	0.165372	0.621868	0.465912	0.898526	2.18	0.804974	204.988	0.622222	0.592593	0.474074	0.538889	0.216667	0.766667	0.738889	0.605556	0.394444	0.338889	0.777778	0.222222	0.0777778	0.144444
All	0.999838	0.0966479	0.347195	0.254973	0.027487	2.49653	0.239127	209.88	0.744444	0.514815	0.401852	0.25	0.477778	0.3	0.194444	0.788889	0.15	0.338889	0.738889	0.111111	0.111111	0
All	0.999863	0.179774	0.29489	0.0672305	0.793305	2.74598	0.992456	205.273	0.805556	0.662963	0.540741	0.255556	0.394444	0.477778	0.25	0.744444	0.183333	0.361111	0.744444	0.161111	0.122222	0.0388889
All	0.999855	0.10249	0.366683	0.072484	0.908787	2.28263	0.0549457	215.723	0.862963	0.664815	0.5	0.211111	0.538889	0.366667	0.266667	0.705556	0.216667	0.338889	0.794444	0.111111	0.0944444	0.0166667
All	0.99993	0.102626	0.226774	0.0109941	0.84316	0.440288	0.764214	203.763	0.974074	0.785185	0.646296	0.572222	0.516667	0.416667	0.472222	0.716667	0.266667	0.616667	0.644444	0.355556	0.322222	0.0333333
All	0.999865	0.144034	0.517739	0.375924	0.215055	0.172546	0.404587	210.387	0.427778	0.468519	0.377778	0.194444	0.416667	0.45	0.255556	0.672222	0.294444	0.333333	0.666667	0.277778	0.0611111	0.216667
All	0.999841	0.108623	0.13829	0.0488141	0.638014	0.547006	0.493923	215.26	0.605556	0.594444	0.427778	0.3	0.511111	0.277778	0.266667	0.805556	0.0111111	0.405556	0.761111	0.0222222	0.0111111	0.0111111
All	0.999944	0.100326	0.354398	0.218143	0.850708	3.23382	0.81765	201.275	0.975926	0.725926	0.65	0.361111	0.411111	0.577778	0.422222	0.744444	0.255556	0.55	0.727778	0.216667	0.15	0.0666667
All	0.999843	0.158071	0.19627	0.126157	0.630926	3.74145	0.892524	207.655	0.75	0.574074	0.485185	0.322222	0.477778	0.316667	0.177778	0.733333	0.15	0.366667	0.538889	0.216667	0.183333	0.0333333
All	0.999918	0.128187	0.15115	0.140868	0.0432179	2.03443	0.306466	203.732	0.857407	0.664815	0.575926	0.261111	0.355556	0.633333	0.411111	0.805556	0.155556	0.394444	0.6	0.35	0.277778	0.0722222
All	0.999942	0.0719546	0.192394	0.165496	0.114739	1.82452	0.255188	207.789	0.877778	0.735185	0.642593	0.472222	0.316667	0.672222	0.45	0.716667	0.277778	0.577778	0.738889	0.244444	0.138889	0.105556
All	0.999822	0.0367071	0.468639	0.199349	0.565844	2.00491	0.927782	202.19	0.755556	0.540741	0.374074	0.3	0.455556	0.305556	0.222222	0.794444	0.161111	0.311111	0.838889	0.0722222	0.05	0.0222222
All	0.999847	0.159232	0.57693	0.245894	0.0734141	4.9265	0.830251	203.497	0.781481	0.55	0.437037	0.188889	0.505556	0.288889	0.238889	0.738889	0.25	0.283333	0.761111	0.144444	0.116667	0.0277778
All	0.999903	0.154565	0.554705	0.0694463	0.453935	1.45296	0.885192	211.882	0.922222	0.751852	0.594444	0.25	0.522222	0.422222	0.294444	0.738889	0.255556	0.477778	0.583333	0.4	0.333333	0.0666667
All	0.999969	0.0301616	0.747283	0.378549	0.434504	0.990798	0.273607	200.865	0.744444	0.651852	0.577778	0.461111	0.105556	0.833333	0.761111	0.5	0.5	0.494444	0.833333	0.166667	0.0666667	0.1
All	0.999929	0.0755351	0.173875	0.0534777	0.367395	0.211651	0.860703	205.988	0.748148	0.598148	0.442593	0.227778	0.427778	0.438889	0.383333	0.75	0.161111	0.466667	0.694444	0.155556	0.0722222	0.0833333
All	0.999964	0.1961	0.233705	0.13802	0.913351	1.29478	0.0842401	208.386	0.933333	0.855556	0.751852	0.566667	0.161111	0.838889	0.794444	0.761111	0.238889	0.588889	0.911111	0.0888889	0.0444444	0.0444444
All	0.999959	0.177803	0.209063	0.0231564	0.417092	0.839414	0.820195	203.843	0.927778	0.918519	0.67037	0.6	0.161111	0.811111	0.7	0.8	0.2	0.494444	0.955556	0.0444444	0.0277778	0.0166667
All	0.999892	0.0249406	0.021737	0.00653963	0.545043	2.90016	0.870126	204.04	0.82963	0.842593	0.648148	0.466667	0.411111	0.566667	0.616667	0.744444	0.155556	0.622222	0.844444	0.138889	0.127778	0.0111111
All	0.999859	0.135044	0.26048	0.0101826	0.236609	3.80949	0.144146	211.56	0.912963	0.696296	0.551852	0.361111	0.488889	0.344444	0.45	0.722222	0.244444	0.394444	0.466667	0.283333	0.283333	0
All	0.99994	0.184082	0.723283	0.15717	0.101696	1.0741	0.697533	211.139	0.924074	0.724074	0.655556	0.333333	0.388889	0.605556	0.338889	0.7	0.288889	0.594444	0.755556	0.227778	0.183333	0.0444444
All	0.99984	0.0792245	0.715597	0.226694	0.00789207	1.63753	0.771921	210.056	0.783333	0.540741	0.424074	0.138889	0.466667	0.316667	0.266667	0.727778	0.194444	0.261111	0.788889	0.122222	0.0888889	0.0333333
All	0.999967	0.0905625	0.171831	0.122425	0.420979	3.90661	0.781249	206.866	0.944444	0.827778	0.737037	0.533333	0.0944444	0.85	0.894444	0.772222	0.227778	0.761111	0.9	0.1	0.0277778	0.0722222
