Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.999805	0.199243	0.0705136	0.0146845	0.42449	0.906106	0.558787	209.852	0.388889	0.52037	0.455556	0.244444	0.455556	0.344444	0.294444	0.805556	0	0.494444	0.616667	0.161111	0.0888889	0.0722222
All	0.9999	0.166774	0.299825	0.271782	0.513291	0.934641	0.763653	211.082	0.712963	0.6	0.559259	0.283333	0.505556	0.388889	0.233333	0.7	0.283333	0.405556	0.605556	0.311111	0.288889	0.0222222
All	0.999815	0.137424	0.503341	0.187779	0.286814	2.13148	0.728292	213.665	0.740741	0.522222	0.364815	0.283333	0.5	0.272222	0.233333	0.822222	0.1	0.277778	0.816667	0.0888889	0.0722222	0.0166667
All	0.999828	0.060538	0.104008	0.0357774	0.877621	0.639215	0.607983	210.005	0.574074	0.57037	0.472222	0.233333	0.55	0.311111	0.294444	0.85	0	0.488889	0.722222	0.0277778	0.0166667	0.0111111
All	0.999922	0.107197	0.470451	0.314932	0.316488	0.49492	0.769181	207.372	0.725926	0.594444	0.522222	0.238889	0.461111	0.427778	0.394444	0.738889	0.194444	0.361111	0.672222	0.261111	0.233333	0.0277778
All	0.999896	0.18219	0.243172	0.214033	0.600866	4.22059	0.432921	214.753	0.801852	0.598148	0.564815	0.344444	0.577778	0.377778	0.272222	0.7	0.283333	0.477778	0.7	0.233333	0.205556	0.0277778
All	0.999868	0.0552108	0.195259	0.0415615	0.344428	2.0699	0.708159	201.899	0.798148	0.666667	0.52963	0.411111	0.4	0.411111	0.288889	0.677778	0.244444	0.377778	0.472222	0.288889	0.255556	0.0333333
All	0.999901	0.187437	0.347117	0.148772	0.582872	0.237255	0.69315	201.102	0.753704	0.535185	0.416667	0.255556	0.6	0.327778	0.222222	0.794444	0.144444	0.383333	0.738889	0.155556	0.0888889	0.0666667
All	0.9998	0.00869467	0.0826078	0.0691798	0.415552	3.37804	0.305428	202.207	0.446296	0.527778	0.444444	0.233333	0.688889	0.222222	0.172222	0.744444	0.122222	0.344444	0.9	0.0777778	0.0166667	0.0611111
All	0.999873	0.149342	0.0338268	0.00751892	0.517679	1.16968	0.426886	207.986	0.896296	0.768519	0.512963	0.572222	0.433333	0.566667	0.55	0.694444	0.216667	0.488889	0.588889	0.166667	0.0555556	0.111111
All	0.999843	0.100415	0.217765	0.206391	0.310476	3.97391	0.676355	214.11	0.72963	0.505556	0.47037	0.288889	0.416667	0.294444	0.194444	0.8	0.127778	0.4	0.716667	0.144444	0.144444	0
All	0.99986	0.154564	0.536303	0.296855	0.386112	0.119732	0.260624	211.26	0.377778	0.390741	0.325926	0.2	0.383333	0.522222	0.188889	0.588889	0.405556	0.333333	0.511111	0.483333	0.138889	0.344444
All	0.999935	0.0749324	0.611124	0.279069	0.909772	1.28697	0.110974	210.934	0.890741	0.583333	0.605556	0.283333	0.533333	0.438889	0.361111	0.755556	0.216667	0.483333	0.661111	0.277778	0.222222	0.0555556
All	0.999813	0.0502208	0.20467	0.131921	0.665201	4.50555	0.00651477	205.759	0.644444	0.52963	0.403704	0.25	0.388889	0.338889	0.227778	0.738889	0.155556	0.361111	0.866667	0.0444444	0.0333333	0.0111111
All	0.999882	0.0828193	0.155407	0.100931	0.485697	4.78591	0.213081	208.312	0.881481	0.616667	0.522222	0.366667	0.522222	0.394444	0.194444	0.644444	0.261111	0.411111	0.605556	0.311111	0.255556	0.0555556
All	0.999807	0.114475	0.703263	0.573416	0.858469	0.576248	0.257122	212.276	0.562963	0.435185	0.305556	0.25	0.483333	0.266667	0.211111	0.777778	0.116667	0.261111	0.772222	0.111111	0.0944444	0.0166667
All	0.999847	0.0348801	0.544895	0.466285	0.615025	4.43919	0.562531	202.975	0.705556	0.572222	0.418519	0.194444	0.466667	0.327778	0.255556	0.777778	0.166667	0.255556	0.633333	0.283333	0.261111	0.0222222
All	0.999949	0.159865	0.43497	0.374715	0.666764	3.28588	0.500777	202.545	0.827778	0.52963	0.551852	0.316667	0.461111	0.516667	0.427778	0.755556	0.216667	0.283333	0.738889	0.0722222	0.0722222	0
All	0.999959	0.113469	0.720616	0.630099	0.322458	1.4126	0.0260717	215.161	0.411111	0.52963	0.481481	0.183333	0.727778	0.25	0.422222	0.65	0.344444	0.361111	0.661111	0.172222	0.0944444	0.0777778
All	0.999896	0.0567921	0.224017	0.0804698	0.997265	3.55048	0.888058	205.607	0.890741	0.664815	0.651852	0.283333	0.366667	0.544444	0.361111	0.705556	0.261111	0.455556	0.461111	0.411111	0.377778	0.0333333
All	0.999815	0.0491492	0.500295	0.239681	0.808744	2.33372	0.922235	207.173	0.707407	0.511111	0.359259	0.205556	0.55	0.288889	0.211111	0.788889	0.15	0.255556	0.855556	0.0666667	0.0611111	0.00555556
All	0.999853	0.144207	0.522791	0.129028	0.259959	3.12539	0.846218	209.6	0.827778	0.618519	0.472222	0.205556	0.45	0.355556	0.272222	0.8	0.138889	0.35	0.733333	0.15	0.111111	0.0388889
All	0.999856	0.181046	0.307303	0.234984	0.800016	4.42392	0.203392	202.799	0.807407	0.551852	0.435185	0.277778	0.555556	0.294444	0.244444	0.738889	0.25	0.372222	0.627778	0.183333	0.172222	0.0111111
All	0.99997	0.183872	0.256773	0.177641	0.643113	4.19959	0.586074	206.411	0.942593	0.837037	0.75	0.638889	0.05	0.95	0.9	0.666667	0.333333	0.833333	0.95	0.05	0.0444444	0.00555556
All	0.999971	0.0231715	0.403605	0.0907028	0.438199	0.0618261	0.996001	212.521	0.755556	0.466667	0.52037	0.6	0.1	0.9	0.261111	0.716667	0.222222	0.405556	0.666667	0.288889	0.116667	0.172222
All	0.999829	0.0757587	0.063492	0.0289182	0.188737	2.03481	0.659075	214.557	0.690741	0.67963	0.474074	0.177778	0.505556	0.422222	0.333333	0.811111	0.111111	0.411111	0.572222	0.233333	0.222222	0.0111111
All	0.999899	0.00908147	0.146904	0.131029	0.0824805	0.989448	0.649134	202.311	0.844444	0.614815	0.57037	0.205556	0.583333	0.372222	0.244444	0.688889	0.227778	0.316667	0.65	0.216667	0.172222	0.0444444
All	0.999906	0.0793747	0.445246	0.185823	0.734755	3.90049	0.650152	205.221	0.812963	0.694444	0.562963	0.233333	0.522222	0.444444	0.338889	0.716667	0.277778	0.488889	0.638889	0.322222	0.294444	0.0277778
All	0.999809	0.165994	0.739646	0.563454	0.0329782	1.70562	0.403742	210.816	0.57963	0.481481	0.331481	0.244444	0.483333	0.333333	0.2	0.733333	0.161111	0.233333	0.738889	0.166667	0.133333	0.0333333
All	0.999808	0.0266111	0.56979	0.495345	0.355282	1.76442	0.139239	210.998	0.566667	0.461111	0.346296	0.283333	0.516667	0.322222	0.233333	0.772222	0.133333	0.216667	0.733333	0.172222	0.144444	0.0277778
All	0.999839	0.132123	0.210893	0.0591149	0.755091	0.657524	0.681307	213.904	0.664815	0.562963	0.416667	0.194444	0.583333	0.272222	0.222222	0.838889	0.0833333	0.316667	0.805556	0.0611111	0.0388889	0.0222222
All	0.999857	0.111249	0.10023	0.090518	0.297933	4.57218	0.479461	213.485	0.753704	0.542593	0.527778	0.305556	0.461111	0.477778	0.172222	0.683333	0.194444	0.372222	0.6	0.255556	0.2	0.0555556
All	0.999937	0.0701753	0.564344	0.173391	0.278515	3.70985	0.0480559	201.269	0.959259	0.755556	0.614815	0.283333	0.427778	0.566667	0.333333	0.738889	0.255556	0.611111	0.733333	0.244444	0.2	0.0444444
All	0.99986	0.027823	0.539859	0.516223	0.803657	1.65873	0.506959	201.159	0.698148	0.562963	0.464815	0.216667	0.488889	0.338889	0.283333	0.788889	0.183333	0.316667	0.616667	0.311111	0.272222	0.0388889
All	0.999892	0.148365	0.599804	0.267387	0.0453211	4.06104	0.486434	206.872	0.814815	0.57963	0.551852	0.194444	0.572222	0.338889	0.261111	0.638889	0.338889	0.4	0.622222	0.294444	0.261111	0.0333333
All	0.999953	0.0385904	0.0603068	0.0394707	0.633799	4.96501	0.754437	215.862	0.875926	0.862963	0.685185	0.644444	0.177778	0.822222	0.827778	0.738889	0.261111	0.811111	0.938889	0.0611111	0.00555556	0.0555556
All	0.999963	0.0507994	0.314405	0.27799	0.499917	0.702861	0.626864	201.659	0.787037	0.711111	0.685185	0.4	0.5	0.444444	0.383333	0.8	0.194444	0.444444	0.894444	0.0944444	0.0333333	0.0611111
All	0.999929	0.0394958	0.641663	0.186817	0.359029	4.007	0.756156	210.796	0.924074	0.692593	0.614815	0.283333	0.455556	0.511111	0.361111	0.716667	0.261111	0.611111	0.6	0.361111	0.244444	0.116667
All	0.999961	0.0610575	0.626396	0.173789	0.531761	1.89775	0.836073	214.03	0.964815	0.811111	0.755556	0.616667	0.261111	0.738889	0.633333	0.744444	0.211111	0.55	0.883333	0.105556	0.0722222	0.0333333
All	0.999825	0.102202	0.234827	0.234279	0.924243	2.59761	0.341998	202.808	0.62963	0.477778	0.424074	0.177778	0.366667	0.333333	0.194444	0.838889	0.122222	0.316667	0.811111	0.0555556	0.05	0.00555556
All	0.999924	0.0279877	0.638243	0.399337	0.896579	4.08207	0.483944	200.466	0.788889	0.557407	0.624074	0.238889	0.544444	0.4	0.388889	0.727778	0.177778	0.455556	0.644444	0.311111	0.272222	0.0388889
All	0.999913	0.140906	0.457584	0.362562	0.391061	2.45734	0.278556	209.359	0.725926	0.6	0.577778	0.288889	0.588889	0.333333	0.366667	0.755556	0.216667	0.455556	0.672222	0.311111	0.255556	0.0555556
All	0.999944	0.0450646	0.661351	0.176119	0.988626	2.24326	0.381533	204.527	0.948148	0.774074	0.681481	0.411111	0.311111	0.672222	0.416667	0.733333	0.261111	0.561111	0.866667	0.105556	0.0888889	0.0166667
All	0.99998	0.153075	0.515237	0.325609	0.846389	4.32575	0.911379	211.914	0.77037	0.82963	0.672222	0.561111	0.05	0.95	0.844444	0.544444	0.455556	0.694444	0.833333	0.166667	0.0777778	0.0888889
All	0.999862	0.175134	0.138521	0.0976404	0.406197	2.3675	0.977479	208.81	0.774074	0.588889	0.533333	0.333333	0.622222	0.311111	0.177778	0.672222	0.188889	0.383333	0.538889	0.272222	0.227778	0.0444444
All	0.999878	0.154054	0.410674	0.348086	0.302774	1.24116	0.816713	205.116	0.7	0.574074	0.501852	0.305556	0.505556	0.311111	0.255556	0.733333	0.2	0.372222	0.605556	0.255556	0.233333	0.0222222
All	0.999911	0.190087	0.712163	0.500047	0.71851	0.301245	0.701293	213.811	0.546296	0.542593	0.433333	0.255556	0.566667	0.316667	0.316667	0.75	0.211111	0.35	0.727778	0.211111	0.188889	0.0222222
All	0.99984	0.0465083	0.749069	0.608221	0.491407	2.1952	0.0950921	210.102	0.662963	0.514815	0.427778	0.216667	0.5	0.283333	0.261111	0.716667	0.205556	0.283333	0.633333	0.283333	0.238889	0.0444444
All	0.999914	0.196325	0.249692	0.237237	0.984832	3.78894	0.799343	205.284	0.666667	0.631481	0.590741	0.277778	0.427778	0.494444	0.288889	0.7	0.255556	0.45	0.777778	0.205556	0.166667	0.0388889
All	0.999818	0.0862851	0.344294	0.167997	0.315616	1.98369	0.392351	210.42	0.707407	0.490741	0.362963	0.294444	0.616667	0.222222	0.194444	0.794444	0.144444	0.333333	0.872222	0.0388889	0.0277778	0.0111111
All	0.999898	0.0227753	0.380542	0.224436	0.842604	2.72587	0.79313	209.528	0.816667	0.648148	0.588889	0.227778	0.594444	0.383333	0.316667	0.666667	0.316667	0.433333	0.622222	0.288889	0.238889	0.05
All	0.999842	0.188422	0.0249571	0.0145628	0.457673	3.0045	0.337277	213.705	0.785185	0.67963	0.492593	0.438889	0.505556	0.488889	0.511111	0.716667	0.188889	0.533333	0.794444	0.155556	0.127778	0.0277778
All	0.999872	0.00769526	0.478675	0.43981	0.237119	1.09622	0.520262	207.32	0.666667	0.566667	0.494444	0.261111	0.494444	0.35	0.233333	0.716667	0.216667	0.322222	0.677778	0.205556	0.205556	0
All	0.999908	0.136478	0.319509	0.123392	0.216798	4.4835	0.842081	211.647	0.844444	0.722222	0.62963	0.188889	0.555556	0.433333	0.311111	0.655556	0.344444	0.444444	0.638889	0.327778	0.233333	0.0944444
All	0.99997	0.0877871	0.122117	0.101656	0.0282241	0.280546	0.292795	213.208	0.933333	0.796296	0.814815	0.588889	0.111111	0.888889	0.577778	0.666667	0.333333	0.472222	0.972222	0.0277778	0.0277778	0
All	0.999886	0.162633	0.293919	0.275285	0.164565	3.30043	0.617935	201.928	0.712963	0.535185	0.559259	0.261111	0.577778	0.344444	0.194444	0.683333	0.288889	0.455556	0.627778	0.238889	0.227778	0.0111111
All	0.99988	0.0717516	0.64782	0.225871	0.167827	3.74162	0.987359	208.449	0.825926	0.609259	0.492593	0.238889	0.6	0.3	0.272222	0.588889	0.405556	0.416667	0.7	0.211111	0.194444	0.0166667
All	0.999804	0.0868738	0.450183	0.226549	0.429525	1.95677	0.594811	205.384	0.664815	0.47963	0.346296	0.205556	0.533333	0.305556	0.194444	0.827778	0.127778	0.261111	0.855556	0.0333333	0.0333333	0
All	0.999889	0.0101277	0.310579	0.296583	0.562785	1.20883	0.550009	202.68	0.687037	0.527778	0.544444	0.205556	0.555556	0.322222	0.205556	0.716667	0.261111	0.361111	0.583333	0.288889	0.277778	0.0111111
All	0.99982	0.00382983	0.289058	0.11855	0.00518878	0.0407298	0.398214	201.406	0.335185	0.394444	0.227778	0.627778	0.433333	0.366667	0.594444	0.594444	0.344444	0.833333	0.311111	0.527778	0.444444	0.0833333
All	0.999947	0.0150663	0.0454925	0.0443009	0.433545	4.04125	0.60179	215.335	0.848148	0.827778	0.731481	0.777778	0.305556	0.694444	0.677778	0.777778	0.222222	0.755556	0.944444	0.0555556	0	0.0555556
All	0.999877	0.111857	0.690572	0.255526	0.0691312	3.54138	0.666484	213.317	0.814815	0.612963	0.435185	0.25	0.583333	0.333333	0.227778	0.583333	0.383333	0.372222	0.666667	0.216667	0.211111	0.00555556
All	0.999904	0.122143	0.629517	0.50792	0.795132	0.130569	0.893618	209.262	0.607407	0.488889	0.368519	0.305556	0.433333	0.527778	0.261111	0.638889	0.333333	0.427778	0.716667	0.25	0.0833333	0.166667
All	0.999811	0.130176	0.657078	0.39481	0.0573573	3.81215	0.833068	214.578	0.614815	0.487037	0.333333	0.161111	0.455556	0.361111	0.222222	0.805556	0.15	0.211111	0.761111	0.15	0.138889	0.0111111
All	0.999802	0.0977393	0.460171	0.458048	0.158543	3.2677	0.314111	203.505	0.587037	0.448148	0.324074	0.266667	0.461111	0.305556	0.233333	0.755556	0.155556	0.222222	0.766667	0.105556	0.1	0.00555556
All	0.99996	0.0949198	0.586676	0.515846	0.0861452	4.86779	0.167888	200.074	0.448148	0.555556	0.474074	0.205556	0.805556	0.188889	0.427778	0.622222	0.344444	0.333333	0.772222	0.161111	0.0666667	0.0944444
All	0.99981	0.191159	0.329601	0.178291	0.828481	1.77574	0.735736	214.704	0.72037	0.474074	0.401852	0.272222	0.461111	0.305556	0.188889	0.75	0.127778	0.322222	0.872222	0.0388889	0.0333333	0.00555556
All	0.999953	0.0737106	0.172062	0.0398575	0.597912	1.90064	0.129207	201.726	0.896296	0.859259	0.740741	0.677778	0.238889	0.761111	0.766667	0.727778	0.272222	0.822222	0.905556	0.0944444	0.0166667	0.0777778
All	0.999969	0.189693	0.352025	0.104476	0.132981	0.424458	0.218102	208.646	0.935185	0.901852	0.772222	0.622222	0.216667	0.772222	0.688889	0.655556	0.344444	0.577778	0.977778	0.0222222	0.0166667	0.00555556
All	0.999858	0.0054152	0.511249	0.223479	0.936291	3.89087	0.491738	200.747	0.835185	0.616667	0.448148	0.188889	0.527778	0.344444	0.238889	0.727778	0.261111	0.355556	0.711111	0.166667	0.155556	0.0111111
All	0.999948	0.0939182	0.112809	0.0231662	0.675386	1.83266	0.786487	213.599	0.846296	0.875926	0.737037	0.677778	0.244444	0.755556	0.894444	0.772222	0.227778	0.833333	0.938889	0.0611111	0.0277778	0.0333333
All	0.99995	0.142995	0.5714	0.519551	0.0996978	0.504056	0.824766	207.448	0.561111	0.387037	0.524074	0.222222	0.588889	0.377778	0.394444	0.783333	0.161111	0.277778	0.766667	0.105556	0.0777778	0.0277778
All	0.999836	0.0711236	0.35582	0.270005	0.108991	0.826527	0.0832538	202.334	0.655556	0.487037	0.353704	0.272222	0.511111	0.283333	0.194444	0.822222	0.0777778	0.283333	0.833333	0.0388889	0.0222222	0.0166667
All	0.999973	0.177975	0.21963	0.0573518	0.587571	2.66972	0.827879	211.332	0.909259	0.861111	0.677778	0.605556	0.0944444	0.905556	0.822222	0.805556	0.194444	0.822222	0.833333	0.166667	0.166667	0
All	0.999914	0.0439809	0.0890558	0.0500852	0.191271	0.621542	0.23173	206.988	0.888889	0.653704	0.544444	0.3	0.311111	0.611111	0.427778	0.761111	0.183333	0.388889	0.655556	0.227778	0.183333	0.0444444
All	0.99983	0.120851	0.140047	0.0451803	0.623941	3.58725	0.908055	211.181	0.688889	0.683333	0.503704	0.166667	0.472222	0.4	0.277778	0.738889	0.183333	0.344444	0.511111	0.233333	0.222222	0.0111111
All	0.999958	0.0887139	0.0654046	0.0153098	0.0191961	1.02093	0.283271	202.104	0.877778	0.877778	0.714815	0.583333	0.183333	0.811111	0.7	0.827778	0.172222	0.727778	0.933333	0.0666667	0.0111111	0.0555556
All	0.999876	0.158137	0.421122	0.185862	0.375027	2.83048	0.63921	210.645	0.842593	0.633333	0.5	0.233333	0.616667	0.305556	0.211111	0.766667	0.233333	0.372222	0.733333	0.161111	0.144444	0.0166667
All	0.999844	0.0928623	0.675541	0.259155	0.757381	3.64846	0.40544	208.898	0.792593	0.574074	0.424074	0.183333	0.516667	0.316667	0.233333	0.755556	0.222222	0.272222	0.761111	0.133333	0.122222	0.0111111
All	0.999925	0.197023	0.518602	0.410003	0.470329	3.97552	0.632396	210.577	0.814815	0.551852	0.594444	0.205556	0.633333	0.338889	0.411111	0.805556	0.138889	0.438889	0.622222	0.333333	0.244444	0.0888889
All	0.999928	0.171684	0.151103	0.0787024	0.41577	2.10833	0.565346	200.236	0.877778	0.738889	0.612963	0.283333	0.2	0.8	0.622222	0.772222	0.222222	0.561111	0.688889	0.294444	0.244444	0.05
All	0.999848	0.132872	0.372494	0.322402	0.951092	1.52447	0.774091	200.626	0.690741	0.546296	0.388889	0.188889	0.522222	0.294444	0.238889	0.722222	0.222222	0.294444	0.688889	0.183333	0.172222	0.0111111
All	0.999891	0.164697	0.585069	0.26921	0.383207	0.529431	0.0327863	212.804	0.696296	0.568519	0.451852	0.305556	0.511111	0.311111	0.222222	0.75	0.222222	0.366667	0.733333	0.144444	0.127778	0.0166667
All	0.999942	0.156197	0.0196788	0.0119312	0.725157	1.39033	0.17255	211.721	0.883333	0.87037	0.659259	0.661111	0.322222	0.677778	0.694444	0.766667	0.233333	0.783333	0.866667	0.133333	0.0666667	0.0666667
All	0.999864	0.0472738	0.725027	0.515936	0.274713	4.25058	0.582231	215.452	0.67963	0.587037	0.457407	0.222222	0.538889	0.25	0.244444	0.672222	0.261111	0.305556	0.538889	0.377778	0.361111	0.0166667
All	0.999957	0.0215321	0.666586	0.363885	0.205411	0.209317	0.0884501	205.793	0.655556	0.546296	0.518519	0.261111	0.561111	0.411111	0.45	0.766667	0.227778	0.422222	0.766667	0.155556	0.0722222	0.0833333
All	0.999814	0.16784	0.0951429	0.020729	0.284439	4.29791	0.461145	207.71	0.735185	0.675926	0.5	0.144444	0.538889	0.383333	0.333333	0.8	0.0833333	0.416667	0.6	0.216667	0.216667	0
All	0.999945	0.0645584	0.268311	0.228129	0.527678	0.189344	0.0502369	215.091	0.755556	0.533333	0.485185	0.238889	0.444444	0.455556	0.433333	0.727778	0.238889	0.427778	0.788889	0.183333	0.116667	0.0666667
All	0.999941	0.124517	0.177589	0.131733	0.886158	0.00978193	0.271549	207.266	0.303704	0.381481	0.218519	0.65	0.411111	0.355556	0.65	0.616667	0.355556	0.833333	0.122222	0.705556	0.6	0.105556
All	0.999863	0.0185659	0.670124	0.167473	0.199412	2.55987	0.0701492	211.971	0.833333	0.6	0.474074	0.166667	0.488889	0.35	0.305556	0.766667	0.211111	0.372222	0.744444	0.172222	0.15	0.0222222
All	0.999894	0.0323301	0.0394627	0.0115518	0.74193	2.81007	0.781045	200.111	0.877778	0.833333	0.637037	0.455556	0.433333	0.538889	0.594444	0.716667	0.211111	0.633333	0.816667	0.177778	0.155556	0.0222222
