running test 1 of 1
Experiment: Context-EXP4
notebook monitor 	0.992165	1	0.375677	
notebook monitor 	0.991136	2	0.310712	0.594922	
speaker keyboard 	0.992205	3	0.341326	0.533949	0.579817	
speaker keyboard 	0.992349	4	0.397519	0.570642	0.547869	0.578446	
mouse notebook 	0.992223	5	0.339475	0.569045	0.644966	0.593118	0.540123	
mouse notebook 	0.992287	6	0.333123	0.510632	0.567322	0.545480	0.482269	0.600621	
monitor printer 	0.991733	7	0.301393	0.511847	0.595809	0.587200	0.471671	0.570747	0.574419	
monitor printer 	0.992262	8	0.390613	0.665877	0.600779	0.563501	0.577039	0.576394	0.520942	0.567489	
computer mouse 	0.992332	9	0.345108	0.511734	0.567621	0.581924	0.518033	0.577840	0.651054	0.608493	0.522784	
computer mouse 	0.992076	10	0.340733	0.511722	0.574789	0.628837	0.535752	0.585273	0.551035	0.595460	0.523195	0.579155	
keyboard speaker 	0.992093	11	0.395748	0.592149	0.570294	0.557519	0.665630	0.575328	0.518967	0.508689	0.580985	0.527358	0.545981	
keyboard speaker 	0.991951	12	0.339808	0.556296	0.602627	0.655521	0.535647	0.606584	0.560998	0.602804	0.545843	0.568810	0.616076	0.555794	
printer computer 	0.991958	13	0.306530	0.502190	0.585596	0.613445	0.497154	0.581295	0.584718	0.644575	0.510721	0.599866	0.588142	0.484684	0.598016	
printer computer 	0.991292	14	0.321063	0.507380	0.571981	0.610983	0.516304	0.568530	0.533800	0.590046	0.515999	0.550246	0.648281	0.503612	0.595552	0.614259	
mouse notebook 	0.99931	6	0.333127	0.510625	0.567316	0.545475	0.482265	0.600618	0.674773	0.586273	0.499739	0.645984	0.547245	0.494867	0.556861	0.593131	0.536405	
mouse notebook 	0.999327	5	0.339480	0.569037	0.644959	0.593112	0.540118	0.676276	0.617691	0.584645	0.556688	0.575009	0.583434	0.552543	0.604324	0.591763	0.573131	
keyboard computer 	0.990389	15	0.302106	0.495625	0.560907	0.590478	0.495198	0.530518	0.489749	0.564958	0.490336	0.522212	0.621436	0.497991	0.591217	0.574517	0.631435	
keyboard computer 	0.991058	16	0.372820	0.576483	0.552364	0.531156	0.646734	0.504076	0.436100	0.492439	0.569304	0.491751	0.510357	0.647957	0.532571	0.502199	0.516281	0.548384	
notebook keyboard 	0.991553	17	0.339074	0.555766	0.631630	0.606710	0.552958	0.649893	0.563664	0.603411	0.574928	0.584762	0.593374	0.546167	0.597863	0.600177	0.581467	0.563670	0.529204	
notebook keyboard 	0.992024	18	0.396679	0.576470	0.553127	0.548305	0.660255	0.546811	0.479183	0.520232	0.594489	0.525750	0.544622	0.652560	0.540357	0.517598	0.531405	0.513049	0.641616	0.596606	
monitor printer 	0.999275	7	0.301397	0.511840	0.595802	0.587195	0.471667	0.590964	0.594453	0.669023	0.534185	0.591599	0.579672	0.473385	0.586611	0.640917	0.580710	0.562886	0.464851	0.586989	0.483592	
monitor printer 	0.999391	8	0.390617	0.665871	0.600774	0.563497	0.577036	0.574477	0.508768	0.560885	0.684385	0.539416	0.540855	0.577819	0.563331	0.540365	0.539958	0.521060	0.573840	0.592356	0.589955	
speaker monitor 	0.991859	19	0.318857	0.558114	0.605837	0.607098	0.485419	0.615678	0.560037	0.642722	0.580587	0.536396	0.584633	0.501415	0.621288	0.593381	0.584539	0.563428	0.476992	0.578640	0.498084	
speaker monitor 	0.999313	8	0.382213	0.663843	0.598760	0.543251	0.557566	0.591688	0.525579	0.540546	0.685480	0.521668	0.522813	0.572470	0.557848	0.520995	0.520522	0.498493	0.552062	0.572483	0.570762	0.602482	
printer mouse 	0.991888	20	0.328936	0.507656	0.564397	0.550462	0.486885	0.576616	0.663803	0.636728	0.526587	0.652510	0.553626	0.480776	0.542336	0.595361	0.538495	0.513702	0.457137	0.561713	0.481095	0.552322	
printer mouse 	0.999495	7	0.309879	0.502668	0.585425	0.600571	0.485715	0.605264	0.608221	0.689612	0.527081	0.602095	0.590596	0.479557	0.591759	0.635913	0.576447	0.552105	0.455535	0.581959	0.479866	0.603895	0.620648	
computer speaker 	0.999065	14	0.335892	0.517043	0.580963	0.603628	0.510648	0.605350	0.563894	0.605128	0.531472	0.557169	0.653696	0.520450	0.611671	0.605895	0.660949	0.627397	0.488376	0.581326	0.510983	0.609726	0.544020	
computer speaker 	0.992137	21	0.347257	0.559074	0.605987	0.646095	0.525060	0.630911	0.575828	0.632751	0.578024	0.569759	0.617658	0.534853	0.653751	0.632044	0.654402	0.588761	0.502949	0.605581	0.525502	0.653248	0.556626	
keyboard speaker 	0.999331	12	0.339809	0.556289	0.602621	0.655515	0.535642	0.623024	0.568804	0.618038	0.553417	0.568807	0.616074	0.555792	0.673956	0.610755	0.629191	0.605237	0.519836	0.597629	0.518803	0.628964	0.546239	0.650587	
keyboard speaker 	0.999392	11	0.395750	0.592142	0.570288	0.557514	0.665625	0.571898	0.505128	0.487579	0.578262	0.527356	0.545979	0.683793	0.574311	0.516954	0.531196	0.531762	0.655800	0.566536	0.651118	0.529001	0.504624	0.552330	
monitor printer 	0.999657	7	0.301397	0.511838	0.595801	0.587193	0.471665	0.590963	0.594452	0.697306	0.539199	0.591598	0.579672	0.481198	0.610630	0.640917	0.607337	0.562886	0.464850	0.586988	0.483591	0.612996	0.606483	0.605979	
monitor printer 	0.999567	8	0.390617	0.665869	0.600772	0.563496	0.577034	0.574477	0.508767	0.552475	0.693750	0.539415	0.540854	0.581481	0.560230	0.540365	0.537410	0.521060	0.573840	0.592356	0.589954	0.587718	0.552638	0.581800	
