@relation features
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute f96 numeric
@attribute f97 numeric
@attribute f98 numeric
@attribute f99 numeric
@attribute f100 numeric
@attribute f101 numeric
@attribute f102 numeric
@attribute f103 numeric
@attribute f104 numeric
@attribute f105 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f108 numeric
@attribute f109 numeric
@attribute f110 numeric
@attribute f111 numeric
@attribute f112 numeric
@attribute f113 numeric
@attribute f114 numeric
@attribute f115 numeric
@attribute f116 numeric
@attribute f117 numeric
@attribute f118 numeric
@attribute f119 numeric
@attribute f120 numeric
@attribute f121 numeric
@attribute f122 numeric
@attribute f123 numeric
@attribute f124 numeric
@attribute f125 numeric
@attribute f126 numeric
@attribute f127 numeric
@attribute class numeric
@data
0	0	0	17	52	11	7	2	53	1	0	23	93	11	5	40	64	0	1	12	34	2	1	59	0	2	11	84	117	2	0	0	0	0	0	2	62	59	18	0	17	0	0	3	117	53	30	51	108	0	0	4	22	5	7	117	9	0	1	37	78	9	0	6	0	0	0	24	117	31	6	0	14	0	0	20	117	27	21	23	117	0	0	14	37	0	0	116	45	0	0	31	101	12	2	22	0	0	0	58	117	5	0	0	10	0	0	32	117	9	5	26	117	0	0	18	45	0	0	91	89	0	0	13	94	4	0	52	9
93	67	9	2	5	1	0	0	33	26	0	1	128	55	0	0	68	29	1	5	117	27	0	0	128	68	2	3	16	2	0	0	75	54	6	0	15	4	0	3	26	11	0	4	128	56	0	1	94	60	11	17	72	12	0	0	128	109	10	9	3	0	0	0	102	39	2	2	31	1	0	4	14	31	8	38	128	7	0	0	50	128	50	19	22	0	0	0	65	101	23	3	0	0	0	0	73	34	0	0	34	11	1	8	37	28	4	9	123	33	0	0	68	73	25	9	4	0	0	0	10	39	10	2	0	0	0	3	9
121	33	0	1	30	0	0	0	3	4	1	7	133	29	2	2	102	97	4	8	49	7	1	5	112	49	0	0	1	5	3	7	86	30	0	1	55	8	0	0	26	8	3	15	133	133	19	31	133	59	2	2	14	29	13	71	47	41	3	2	15	12	0	2	48	17	0	7	55	11	0	0	17	44	96	133	133	34	2	6	133	133	72	16	6	6	3	17	36	8	0	0	17	36	5	6	29	5	1	3	21	5	0	0	2	9	51	42	16	6	1	0	3	33	29	6	4	6	3	0	3	11	8	6	12	6	1	0	9
4	6	2	2	5	7	2	3	8	7	1	0	4	34	48	12	25	0	0	1	2	8	38	44	12	0	0	32	130	0	0	2	21	15	3	10	30	10	1	6	7	4	2	42	131	131	70	27	131	13	2	12	15	39	77	131	43	1	0	15	98	1	0	14	34	14	3	15	34	6	0	2	9	14	11	131	131	24	1	3	131	67	19	59	27	5	2	47	72	0	0	9	58	2	0	28	11	7	1	7	28	12	1	4	0	1	1	28	131	46	0	2	131	6	1	9	40	19	1	83	95	0	0	5	24	0	0	52	9
12	8	7	12	26	12	5	2	6	7	8	84	132	25	2	4	132	60	5	17	17	12	4	22	57	14	0	3	71	7	0	0	22	8	4	15	33	21	3	5	15	5	3	27	132	132	8	14	132	41	3	7	39	49	13	65	55	14	2	12	90	1	0	0	7	0	1	14	37	15	8	9	8	28	76	129	128	23	0	1	132	132	83	32	18	3	0	2	34	12	1	5	120	9	0	0	6	5	3	4	8	6	11	12	14	18	39	14	4	3	3	8	26	29	34	3	6	2	5	11	10	1	0	1	132	19	0	0	9
63	2	1	8	14	2	0	13	2	1	8	19	17	36	32	2	7	6	4	7	7	17	25	19	6	8	14	20	5	1	4	5	89	0	0	2	46	7	1	18	15	0	0	12	132	132	92	32	132	11	0	2	8	22	69	132	39	15	6	8	5	1	1	21	93	0	0	3	43	3	2	45	37	21	15	119	132	19	4	10	132	77	13	27	21	4	5	45	42	12	2	9	25	8	9	22	131	0	0	1	17	2	0	45	9	4	5	49	132	13	2	3	101	11	5	14	42	13	18	120	71	6	2	1	4	4	6	50	9
0	1	6	3	12	15	3	0	0	0	1	6	110	136	16	0	0	0	21	81	96	136	74	0	0	5	102	97	28	136	73	0	0	2	5	3	47	7	0	0	0	0	2	17	136	93	2	0	0	1	34	85	59	34	5	1	0	1	114	136	6	0	0	0	1	0	0	4	57	8	0	4	0	0	6	54	136	31	1	0	1	2	12	28	55	22	4	1	11	1	9	31	9	2	0	4	2	0	0	14	28	3	4	1	0	0	0	95	136	12	1	0	0	0	0	45	73	12	2	4	16	3	1	8	6	0	0	2	9
58	1	0	9	50	19	2	12	9	0	2	6	50	63	41	30	31	5	14	15	9	12	21	64	0	1	8	18	132	27	4	0	64	4	6	17	51	14	1	11	12	0	1	38	132	64	24	51	74	0	0	4	27	20	26	132	7	0	0	3	132	40	6	28	92	8	6	8	59	27	0	5	6	1	4	82	132	34	1	6	117	18	10	37	52	2	4	123	27	2	0	1	81	49	29	70	86	1	0	9	83	13	0	20	2	1	1	29	132	35	1	0	78	62	13	18	57	12	3	9	15	21	12	34	47	16	10	11	9
9	1	1	3	98	67	0	1	3	2	5	65	128	24	0	0	115	24	12	28	30	0	0	60	46	2	0	0	17	32	30	91	8	0	0	16	128	23	0	3	5	2	1	14	128	49	2	1	59	66	11	8	21	9	2	5	15	22	13	21	16	12	11	13	8	1	0	4	128	32	0	0	13	8	4	13	128	27	0	0	128	85	10	14	15	1	0	0	14	21	10	67	87	0	0	0	8	0	0	34	128	2	0	1	21	6	2	20	128	1	0	0	128	51	3	8	15	0	0	0	22	8	2	39	128	2	0	0	9
48	6	0	4	55	9	0	0	5	0	0	11	146	23	0	3	81	3	1	0	64	27	8	69	8	6	16	32	60	34	6	10	43	6	1	18	50	2	0	0	9	5	1	7	146	46	0	1	116	108	5	1	60	20	1	17	34	74	42	61	83	0	0	2	35	4	0	10	61	19	0	1	7	41	18	51	146	37	0	0	93	146	23	18	29	3	0	0	19	30	8	20	143	0	0	0	41	0	0	3	79	18	0	10	5	35	21	41	87	8	0	1	18	74	19	9	19	14	1	4	14	9	0	13	138	6	0	2	9
