Experiment: Context-6Word
computer speaker 	0.999191	11	0.417145	0.535705	0.594776	0.655700	0.500137	0.567260	0.607389	0.605541	0.532469	0.663594	0.570776	0.671103	0.617188	0.636324	0.596171	0.532872	0.620508	0.557660	
cat snake 	0.991454	18	0.411667	0.560800	0.541707	0.526405	0.576425	0.490235	0.590408	0.481449	0.583832	0.526252	0.494701	0.509753	0.501812	0.481128	0.572465	0.603493	0.527499	0.482311	
cat snake 	0.991463	19	0.403229	0.406877	0.473808	0.527701	0.354357	0.525473	0.515597	0.556106	0.402191	0.565001	0.521982	0.558905	0.560700	0.521964	0.507198	0.423164	0.526343	0.510187	0.479203	
mouse cat 	0.992436	20	0.407703	0.452283	0.518215	0.562883	0.397908	0.542602	0.533789	0.593414	0.420193	0.606508	0.564064	0.591562	0.590191	0.556086	0.541429	0.458990	0.532325	0.541972	0.449211	0.641441	
mouse cat 	0.993121	21	0.444446	0.603515	0.595840	0.573454	0.560914	0.577413	0.613222	0.553272	0.589742	0.560959	0.601164	0.526285	0.566982	0.506792	0.616758	0.599805	0.550269	0.579278	0.567049	0.478911	0.522422	
armoire cheese 	0.99129	22	0.415083	0.452806	0.494466	0.496446	0.346281	0.527002	0.487524	0.545634	0.407834	0.550609	0.541975	0.514035	0.539415	0.512250	0.485780	0.402416	0.506457	0.529057	0.404184	0.579918	0.606712	0.472014	
armoire cheese 	0.991622	23	0.393070	0.451109	0.518964	0.523383	0.361146	0.540526	0.521810	0.583741	0.412707	0.560255	0.548906	0.529963	0.564203	0.520478	0.509411	0.409069	0.522497	0.535471	0.421014	0.589672	0.617490	0.482316	0.627862	
cheese trap 	0.991209	24	0.404029	0.425322	0.465735	0.506646	0.342157	0.518167	0.479541	0.558159	0.408768	0.552905	0.544219	0.523777	0.543989	0.500023	0.505511	0.423045	0.499692	0.536983	0.432362	0.604564	0.613649	0.481812	0.630943	0.587232	
cheese trap 	0.992108	25	0.394450	0.481553	0.557167	0.590312	0.446906	0.597755	0.588995	0.646291	0.481024	0.610803	0.609753	0.593818	0.612310	0.555990	0.596955	0.507339	0.564741	0.602848	0.520803	0.578729	0.590379	0.555385	0.536747	0.568017	0.587918	
snake armoire 	0.992253	26	0.424762	0.618567	0.601536	0.559781	0.634811	0.494701	0.592403	0.531070	0.611489	0.567447	0.536036	0.543249	0.537244	0.543084	0.595516	0.624830	0.548172	0.523420	0.630994	0.438221	0.484127	0.585869	0.442867	0.468116	0.436675	0.526421	
snake armoire 	0.991985	27	0.396992	0.471234	0.538013	0.563347	0.408108	0.545256	0.527392	0.615411	0.443896	0.583629	0.572048	0.569910	0.598882	0.560082	0.534376	0.435677	0.543605	0.560153	0.429625	0.594060	0.634813	0.503183	0.606953	0.652579	0.597391	0.583906	0.485816	
trap dog 	0.99192	28	0.399665	0.472926	0.549186	0.603269	0.462987	0.602400	0.593456	0.636040	0.480660	0.603650	0.602825	0.606535	0.624287	0.573207	0.595668	0.505126	0.568882	0.594799	0.538063	0.596755	0.580255	0.544708	0.524709	0.555635	0.567453	0.653756	0.508414	0.576357	
trap dog 	0.991871	29	0.406799	0.433819	0.489537	0.567636	0.410272	0.517176	0.521724	0.575129	0.430159	0.591818	0.533351	0.590965	0.576363	0.562564	0.536222	0.463775	0.542443	0.524461	0.496328	0.647486	0.629279	0.481956	0.565022	0.570715	0.605302	0.592057	0.468631	0.589986	0.612840	
dog mouse 	0.999014	21	0.444178	0.605392	0.597446	0.551824	0.544697	0.574810	0.610963	0.531186	0.581250	0.545913	0.587140	0.505250	0.549878	0.493513	0.598355	0.581812	0.545735	0.561871	0.559028	0.469386	0.503216	0.668156	0.495764	0.514272	0.473894	0.550771	0.577432	0.502913	0.535381	0.469864	
dog mouse 	0.992073	30	0.407085	0.474180	0.530609	0.566370	0.407240	0.539031	0.544089	0.574361	0.435898	0.607869	0.549361	0.590348	0.575456	0.559708	0.533703	0.461578	0.548228	0.523749	0.464272	0.614764	0.642927	0.502896	0.613226	0.620869	0.588940	0.574762	0.485345	0.606434	0.559924	0.625745	
cheese dog 	0.9992	29	0.405972	0.442555	0.498193	0.575231	0.420993	0.519786	0.524430	0.584253	0.440387	0.602358	0.544020	0.598386	0.582985	0.571459	0.547987	0.475584	0.549855	0.531312	0.488218	0.638484	0.635476	0.459357	0.576501	0.582728	0.600496	0.587213	0.479682	0.600501	0.605325	0.669419	0.632770	
cheese dog 	0.991744	31	0.407976	0.424870	0.465444	0.525096	0.366425	0.523741	0.484943	0.556157	0.417343	0.555650	0.546930	0.542025	0.560585	0.524045	0.514480	0.431387	0.509885	0.534943	0.439604	0.612818	0.610239	0.445762	0.631253	0.587139	0.653160	0.565672	0.432567	0.603863	0.583128	0.639777	0.582913	
trap cat 	0.991722	32	0.378460	0.479685	0.556845	0.599883	0.453367	0.600164	0.591009	0.653872	0.485278	0.599045	0.598240	0.609809	0.633774	0.562257	0.584238	0.493107	0.564479	0.603252	0.516836	0.576042	0.575341	0.524149	0.512174	0.542951	0.560833	0.647582	0.503440	0.571947	0.653041	0.594323	0.550394	0.555447	
trap cat 	0.991868	33	0.386005	0.417082	0.484045	0.538379	0.371889	0.514511	0.504526	0.589250	0.406676	0.571364	0.528331	0.574907	0.582911	0.535491	0.512532	0.428585	0.516761	0.532057	0.449869	0.647729	0.643997	0.438887	0.559441	0.576574	0.604994	0.583542	0.438736	0.603131	0.588241	0.650225	0.600067	0.600167	0.606553	
cat armoire 	0.992869	34	0.410292	0.459579	0.526684	0.548461	0.422183	0.497253	0.487078	0.575747	0.422313	0.584257	0.541562	0.581176	0.585581	0.591515	0.524218	0.440995	0.535636	0.521265	0.409632	0.605182	0.646277	0.447974	0.583926	0.601792	0.575995	0.552740	0.473667	0.636634	0.549713	0.616374	0.613474	0.582012	0.551213	0.620306	
cat armoire 	0.998984	27	0.390464	0.461770	0.529109	0.550736	0.411148	0.513580	0.494658	0.587499	0.431259	0.562386	0.551050	0.559774	0.590024	0.568633	0.526509	0.426857	0.532106	0.530830	0.403282	0.569752	0.612360	0.458835	0.580045	0.625000	0.572087	0.556393	0.467975	0.659475	0.553415	0.582527	0.580867	0.578141	0.554977	0.585114	0.644161	
dog trap 	0.999275	25	0.392847	0.479546	0.555001	0.594028	0.460573	0.587227	0.578275	0.640288	0.476737	0.610059	0.609000	0.597218	0.615448	0.569254	0.604799	0.515106	0.559212	0.595885	0.514093	0.571905	0.588081	0.538535	0.527171	0.558054	0.583997	0.670760	0.513321	0.578394	0.652588	0.596834	0.564990	0.561988	0.650749	0.584047	0.555949	
dog trap 	0.999135	29	0.400295	0.440980	0.496237	0.559471	0.408878	0.503952	0.508304	0.580371	0.427283	0.598464	0.540559	0.582453	0.568766	0.559157	0.546148	0.474231	0.533721	0.526756	0.473971	0.623038	0.636450	0.462331	0.567099	0.573111	0.621052	0.627355	0.474161	0.593480	0.591535	0.674562	0.632440	0.600058	0.589175	0.634553	0.606391	
mouse cheese 	0.999165	22	0.409292	0.452577	0.493554	0.513760	0.351286	0.542709	0.504650	0.550200	0.414629	0.561322	0.552533	0.530972	0.551003	0.509664	0.504226	0.421886	0.509122	0.531484	0.421716	0.593786	0.617597	0.487887	0.669641	0.627448	0.644544	0.553417	0.438740	0.599711	0.543629	0.596068	0.624875	0.641012	0.542086	0.584937	0.582886	
mouse cheese 	0.999736	21	0.444006	0.600948	0.593070	0.548606	0.541140	0.574708	0.610647	0.534986	0.581407	0.546319	0.587125	0.502066	0.547422	0.490514	0.601147	0.584567	0.546184	0.565439	0.563269	0.474423	0.504236	0.700001	0.495582	0.518542	0.477776	0.540956	0.576892	0.461568	0.539964	0.456329	0.521966	0.472971	0.537987	0.465782	0.465846	
armoire snake 	0.991943	35	0.388962	0.440498	0.506841	0.536994	0.375276	0.544306	0.526329	0.575427	0.407564	0.564826	0.553483	0.544868	0.585130	0.527169	0.515844	0.417248	0.515274	0.528421	0.448198	0.613258	0.622736	0.479802	0.621611	0.642176	0.591186	0.581237	0.454840	0.646574	0.575574	0.598773	0.600519	0.595525	0.577985	0.606753	0.591008	
armoire snake 	0.99217	36	0.416890	0.588612	0.570848	0.533628	0.603064	0.493563	0.591567	0.491115	0.576060	0.548733	0.517487	0.518312	0.523374	0.510381	0.577349	0.607227	0.520088	0.491816	0.650113	0.456677	0.471597	0.575122	0.420380	0.457124	0.429931	0.505404	0.650052	0.422019	0.517191	0.452112	0.488786	0.433278	0.518788	0.450825	0.437587	0.493284	
snake mouse 	0.991875	37	0.382624	0.591883	0.573172	0.518130	0.568479	0.489472	0.591162	0.499387	0.587708	0.517586	0.485597	0.500424	0.485928	0.465608	0.559779	0.591615	0.517913	0.489031	0.613439	0.411744	0.438457	0.568526	0.406100	0.433421	0.400837	0.480475	0.616205	0.372012	0.477668	0.423889	0.472376	0.393067	0.488935	0.419614	0.386948	0.421952	0.616644	
snake mouse 	0.999027	21	0.412538	0.594737	0.586054	0.530386	0.513919	0.562063	0.598846	0.533181	0.581619	0.508786	0.552105	0.481524	0.521163	0.454955	0.572474	0.556208	0.535760	0.556680	0.533013	0.440156	0.466656	0.675162	0.454780	0.473432	0.447553	0.512030	0.538971	0.410920	0.510756	0.425533	0.481908	0.439880	0.522465	0.448079	0.414714	0.461263	0.538952	0.591433	
six-words test:
0.999084	15	0.383949	0.556714	0.530192	0.525829	0.655435	0.477441	0.542180	0.499306	0.570798	0.535295	0.518662	0.509034	0.496273	0.496152	0.573881	0.664301	0.506096	0.504563	0.594987	0.423772	0.455281	0.554497	0.392408	0.411684	0.437541	0.529843	0.609358	0.408351	0.505358	0.473174	0.452182	0.427595	0.501154	0.435583	0.428973	0.422184	0.594640	0.584901	0.992562	38	0.397537	0.539796	0.580522	0.663623	0.509991	0.544916	0.597058	0.630905	0.547068	0.623167	0.578720	0.610644	0.607131	0.586408	0.624366	0.569774	0.622804	0.565042	0.533163	0.534574	0.563771	0.535231	0.520732	0.532446	0.548150	0.638642	0.550735	0.547587	0.599815	0.602225	0.559327	0.538432	0.596510	0.546418	0.538137	0.541117	0.535129	0.521319	0.999094	14	0.394705	0.554811	0.623250	0.613588	0.542219	0.563583	0.646002	0.614328	0.565816	0.599925	0.593319	0.583438	0.592886	0.562315	0.665077	0.599254	0.580777	0.580078	0.569034	0.508655	0.538498	0.575252	0.489152	0.512211	0.521118	0.635235	0.585218	0.524402	0.596455	0.560907	0.525253	0.511312	0.593165	0.520521	0.512629	0.521188	0.569884	0.557929	0.634741	0.99313	39	0.418778	0.630762	0.563959	0.568092	0.576809	0.509880	0.572192	0.527158	0.648666	0.553649	0.553475	0.521702	0.528121	0.514389	0.628311	0.631513	0.549952	0.539676	0.594443	0.453710	0.484911	0.587648	0.446702	0.457341	0.490523	0.553797	0.609402	0.453392	0.532956	0.497890	0.481022	0.480713	0.528935	0.465580	0.458614	0.467279	0.594481	0.584008	0.604241	0.991207	40	0.380071	0.567807	0.610264	0.654897	0.482729	0.549991	0.603603	0.610627	0.578759	0.568080	0.523215	0.601169	0.579359	0.562667	0.570540	0.486024	0.656416	0.537713	0.501431	0.502827	0.505971	0.521544	0.478879	0.502651	0.474819	0.545828	0.512940	0.513300	0.550085	0.516228	0.523513	0.484968	0.546839	0.497564	0.507559	0.492872	0.487531	0.514581	0.596575	0.518086	0.999268	8	0.402097	0.660525	0.592048	0.556125	0.551894	0.513347	0.577371	0.503684	0.682344	0.497268	0.498090	0.509247	0.498118	0.488552	0.545325	0.551262	0.580042	0.511799	0.564978	0.419824	0.425635	0.575519	0.403173	0.425540	0.416758	0.460105	0.573925	0.416604	0.481904	0.410274	0.443226	0.426343	0.477920	0.414988	0.425908	0.417503	0.549469	0.578991	0.524696	0.604729	0.596596	0.991027	41	0.391517	0.531978	0.591710	0.606825	0.469067	0.539782	0.579694	0.583257	0.553944	0.610545	0.517397	0.649478	0.560138	0.607435	0.547217	0.473803	0.619487	0.531659	0.492103	0.534374	0.536393	0.471987	0.498812	0.514830	0.493929	0.555678	0.503808	0.524559	0.560887	0.544765	0.549599	0.504105	0.557833	0.529041	0.538466	0.504886	0.478562	0.504987	0.561705	0.485154	0.635951	0.991276	42	0.377175	0.583062	0.654108	0.603187	0.516056	0.569140	0.653986	0.593520	0.620374	0.544286	0.538489	0.573036	0.564705	0.537829	0.620242	0.516810	0.612748	0.553286	0.538539	0.476157	0.480104	0.562834	0.446421	0.481837	0.447224	0.542707	0.548644	0.489462	0.546786	0.473945	0.488442	0.457173	0.543555	0.471007	0.481305	0.472472	0.523570	0.552315	0.555020	0.532260	0.629306	0.607327	0.999128	7	0.357243	0.524173	0.602459	0.618925	0.473729	0.585410	0.580712	0.676878	0.517920	0.565057	0.578809	0.589172	0.630650	0.564674	0.603281	0.492074	0.599959	0.596216	0.457835	0.518571	0.549581	0.516665	0.522128	0.542977	0.530197	0.627696	0.499664	0.581092	0.587637	0.569607	0.535857	0.521175	0.601568	0.549384	0.551291	0.535514	0.464562	0.486662	0.594879	0.509807	0.598082	0.574912	0.584995	0.991383	43	0.356941	0.584039	0.557138	0.516684	0.656145	0.463490	0.529674	0.522489	0.590021	0.494098	0.477653	0.503311	0.485238	0.490474	0.552465	0.661327	0.515316	0.492829	0.551471	0.374858	0.409980	0.547159	0.352897	0.380861	0.389007	0.476707	0.589138	0.389952	0.459727	0.420440	0.415195	0.379386	0.471817	0.405590	0.409493	0.376662	0.555199	0.581511	0.513690	0.564962	0.514266	0.502260	0.541445	0.998952	8	0.392720	0.660885	0.592413	0.560356	0.575234	0.496963	0.560678	0.551476	0.670704	0.512781	0.513312	0.516479	0.518136	0.509385	0.583331	0.588261	0.560813	0.529091	0.550650	0.405377	0.440228	0.581459	0.408633	0.427779	0.443310	0.501044	0.589166	0.436361	0.487892	0.445550	0.444713	0.433830	0.500336	0.436367	0.440010	0.422855	0.554819	0.580736	0.557719	0.636944	0.559402	0.521125	0.575591	0.613968	0.991844	44	0.370455	0.568122	0.610664	0.659314	0.506602	0.533241	0.586530	0.661381	0.597907	0.584035	0.538839	0.608655	0.599937	0.584074	0.609507	0.523893	0.636780	0.555458	0.486715	0.488094	0.520988	0.527599	0.484533	0.505009	0.502072	0.587842	0.528521	0.533619	0.556278	0.552452	0.525101	0.492688	0.569863	0.519534	0.522073	0.498417	0.492976	0.516332	0.630470	0.551039	0.634600	0.594234	0.593032	0.554319	0.999365	11	0.404233	0.532834	0.592388	0.636117	0.511209	0.539028	0.578827	0.590807	0.506042	0.655417	0.561843	0.684635	0.610213	0.649881	0.585686	0.511438	0.602098	0.544905	0.490799	0.532959	0.574841	0.470571	0.520224	0.525276	0.513249	0.587204	0.536491	0.576259	0.571911	0.573682	0.577723	0.519084	0.589130	0.559245	0.587586	0.535501	0.508835	0.499278	0.596821	0.519649	0.581311	0.620739	0.558565	0.510750	0.597733	0.999085	4	0.378723	0.584485	0.557588	0.541331	0.673681	0.479180	0.545497	0.481701	0.576993	0.522828	0.506077	0.544609	0.514493	0.511587	0.552453	0.660986	0.517691	0.488811	0.564243	0.388186	0.433385	0.539788	0.368786	0.389214	0.381928	0.467232	0.605755	0.421196	0.464852	0.414125	0.441504	0.386953	0.480432	0.414253	0.443783	0.401572	0.579254	0.574075	0.515471	0.566644	0.498132	0.486349	0.525323	0.634371	0.513958	0.992832	45	0.414598	0.661076	0.592740	0.585099	0.621885	0.512692	0.576548	0.510168	0.657291	0.541726	0.541897	0.556675	0.547569	0.530636	0.583205	0.588125	0.563053	0.524903	0.563537	0.418733	0.463762	0.573889	0.424496	0.436058	0.435977	0.491382	0.605933	0.467763	0.492967	0.439079	0.471183	0.441291	0.508934	0.445009	0.474539	0.447861	0.579101	0.573210	0.559363	0.638399	0.542947	0.504979	0.559181	0.579256	0.559029	0.999326	3	0.392909	0.568571	0.610892	0.684291	0.555037	0.549196	0.602658	0.618659	0.552983	0.613412	0.567997	0.654687	0.629779	0.605558	0.609246	0.523919	0.638780	0.551040	0.500083	0.501471	0.544796	0.519976	0.500502	0.513201	0.494332	0.577619	0.545851	0.565433	0.561213	0.545437	0.551918	0.500103	0.578403	0.528079	0.557140	0.523751	0.518011	0.508788	0.631871	0.552763	0.617451	0.577411	0.576118	0.518908	0.634091	0.592556	0.999533	6	0.393217	0.584063	0.655068	0.622737	0.550043	0.607405	0.693102	0.590520	0.570887	0.579787	0.573515	0.596553	0.604554	0.543712	0.642756	0.538726	0.611770	0.558974	0.571006	0.508636	0.519205	0.581480	0.484126	0.506708	0.471920	0.569819	0.568848	0.508031	0.574251	0.500526	0.529175	0.482309	0.574388	0.500750	0.499793	0.514527	0.565106	0.564502	0.576362	0.553171	0.598966	0.577298	0.642575	0.537361	0.583551	0.576619	0.999097	11	0.407522	0.532952	0.592638	0.626199	0.502744	0.577934	0.627184	0.579929	0.504386	0.645982	0.552321	0.675453	0.599880	0.613333	0.569638	0.495641	0.618514	0.537322	0.524464	0.566794	0.575417	0.490543	0.536441	0.539650	0.518581	0.582724	0.523939	0.543095	0.588286	0.571307	0.590251	0.529196	0.588591	0.558731	0.556931	0.546845	0.519969	0.517120	0.582993	0.505989	0.605692	0.645032	0.582789	0.503403	0.590335	0.527849	0.999102	3	0.396202	0.568809	0.611213	0.675433	0.516888	0.588461	0.653146	0.607792	0.551467	0.603789	0.558429	0.652114	0.619435	0.568595	0.593155	0.508046	0.655455	0.543427	0.534062	0.535499	0.545300	0.540273	0.516805	0.527669	0.499664	0.573090	0.533239	0.531982	0.577703	0.542973	0.564485	0.510254	0.577843	0.527482	0.526161	0.535167	0.529278	0.526818	0.618053	0.539106	0.642155	0.601786	0.600606	0.511540	0.626758	0.562150	0.991155	46	0.381824	0.584705	0.557689	0.554975	0.666016	0.516866	0.592524	0.470752	0.575541	0.513213	0.496602	0.540563	0.504111	0.475547	0.536684	0.645984	0.533397	0.481225	0.597205	0.420693	0.433502	0.559402	0.384114	0.402790	0.386712	0.462485	0.593685	0.388410	0.480456	0.411317	0.453278	0.396390	0.479555	0.413300	0.413473	0.412203	0.590261	0.591628	0.501727	0.553432	0.521601	0.509584	0.548781	0.627526	0.506469	0.576707	0.999105	8	0.384385	0.665960	0.595472	0.544245	0.587151	0.485015	0.555623	0.513575	0.674412	0.496294	0.497216	0.496224	0.497014	0.504648	0.549694	0.556015	0.565922	0.506293	0.535915	0.386709	0.415762	0.572538	0.396405	0.414302	0.400643	0.450858	0.575941	0.431632	0.450003	0.397392	0.435672	0.400775	0.464855	0.400931	0.437255	0.408658	0.544471	0.571597	0.524196	0.606623	0.558903	0.519702	0.575562	0.579692	0.558716	0.642031	0.558180	0.991066	47	0.358615	0.586749	0.659700	0.594279	0.551772	0.542118	0.639109	0.608020	0.614042	0.544911	0.539025	0.567420	0.565758	0.555925	0.627143	0.520973	0.599598	0.549138	0.508446	0.444221	0.471824	0.559745	0.440976	0.472219	0.431887	0.535892	0.550290	0.507105	0.516367	0.462853	0.482274	0.432210	0.532370	0.458500	0.494699	0.465253	0.518032	0.544327	0.555666	0.532447	0.592122	0.569963	0.636989	0.544327	0.591995	0.566175	0.522440	0.99898	4	0.347645	0.586862	0.559077	0.499034	0.670331	0.450653	0.524434	0.484077	0.617504	0.477156	0.460650	0.484640	0.463333	0.485151	0.518212	0.631179	0.519022	0.469175	0.536762	0.355473	0.384856	0.537270	0.339220	0.366175	0.345243	0.426273	0.575888	0.383931	0.421364	0.372008	0.405349	0.345130	0.435823	0.369598	0.405842	0.361283	0.544816	0.572327	0.479211	0.532896	0.512431	0.500211	0.540360	0.636245	0.512148	0.566118	0.614880	0.571335	0.990814	48	0.373386	0.534155	0.595460	0.597852	0.530984	0.511954	0.558591	0.597039	0.544141	0.613013	0.517289	0.649468	0.561013	0.627422	0.551970	0.476689	0.606518	0.526864	0.460728	0.504146	0.529702	0.466275	0.494838	0.506140	0.479929	0.549207	0.504130	0.543114	0.530910	0.535681	0.545150	0.480510	0.547041	0.518182	0.553412	0.498571	0.471716	0.495629	0.562495	0.483958	0.599008	0.639570	0.575493	0.509358	0.598901	0.516024	0.487575	0.607909	0.999288	5	0.383053	0.516535	0.568491	0.560686	0.449798	0.684047	0.587171	0.587029	0.479429	0.553353	0.652388	0.548987	0.590569	0.490565	0.558452	0.472823	0.538126	0.642234	0.468015	0.498265	0.532340	0.573979	0.550035	0.546532	0.510048	0.581186	0.490625	0.517495	0.560533	0.492497	0.544994	0.499084	0.576464	0.503988	0.494734	0.533179	0.486400	0.501555	0.532700	0.501117	0.520618	0.510894	0.537730	0.467858	0.524449	0.509458	0.499434	0.540212	0.512928	0.999485	21	0.444577	0.609149	0.601217	0.558736	0.541723	0.593811	0.605890	0.519198	0.572629	0.539376	0.580875	0.509978	0.552487	0.476538	0.579769	0.560407	0.553957	0.569267	0.550452	0.460479	0.495576	0.690089	0.479408	0.503627	0.465175	0.522371	0.570153	0.451932	0.524118	0.435201	0.513805	0.454089	0.539236	0.466300	0.457859	0.491595	0.566390	0.584669	0.548241	0.587644	0.536657	0.497087	0.569771	0.556924	0.540470	0.598232	0.587818	0.573119	0.498374	0.992101	49	0.384039	0.577116	0.550116	0.525579	0.640113	0.521717	0.564935	0.463950	0.553812	0.524193	0.507476	0.511442	0.491344	0.460352	0.537620	0.646255	0.510161	0.494443	0.581959	0.406357	0.443352	0.610554	0.413117	0.430918	0.396537	0.466858	0.600564	0.381485	0.463709	0.409056	0.477338	0.384990	0.478290	0.412379	0.404526	0.419944	0.596939	0.617333	0.505917	0.557209	0.493024	0.481320	0.520174	0.617451	0.496768	0.567289	0.648656	0.522110	0.482363	0.991868	50	0.407001	0.454701	0.521849	0.548464	0.372770	0.558683	0.523470	0.561485	0.395726	0.585953	0.543130	0.583077	0.576196	0.527046	0.500139	0.403258	0.535489	0.531201	0.430326	0.626352	0.654826	0.489445	0.634831	0.628395	0.586663	0.558897	0.453361	0.608460	0.547221	0.615808	0.649916	0.576489	0.562640	0.631435	0.620418	0.613654	0.449107	0.462313	0.530026	0.443685	0.518437	0.545655	0.493488	0.413800	0.522182	0.450187	0.444513	0.494615	0.549126	0.472746	
mouse-2 -N:	Ctxt	a	v_act	a_act	c_act	v_ds	a_ds	c_ds
12-mouse-1 	J-50:	0.99961	1.00000	0.99926	0.99952	0.53022	0.45194	0.50370
7-mouse-2 	J-50:	0.99955	0.99999	0.99867	0.99964	0.50848	0.46141	0.51206
2-keyboard	J-50:	0.99948	0.99999	0.99779	0.99983	0.53958	0.45371	0.49761
11-cat     	J-50:	0.99935	1.00000	0.99760	0.99964	0.53534	0.45578	0.49919

